Date,Time,Open,High,Low,Close,Volume
2019/12/18,08:46:00,12077,12078,12065,12070,1122
2019/12/18,08:47:00,12069,12073,12067,12069,443
2019/12/18,08:48:00,12069,12071,12068,12070,107
2019/12/18,08:49:00,12070,12074,12070,12074,241
2019/12/18,08:50:00,12074,12075,12072,12075,252
2019/12/18,08:51:00,12074,12075,12073,12075,164
2019/12/18,08:52:00,12074,12076,12074,12075,156
2019/12/18,08:53:00,12076,12076,12074,12074,86
2019/12/18,08:54:00,12075,12077,12072,12073,266
2019/12/18,08:55:00,12073,12073,12071,12072,103
2019/12/18,08:56:00,12072,12073,12069,12069,314
2019/12/18,08:57:00,12069,12071,12069,12070,124
2019/12/18,08:58:00,12069,12072,12068,12071,132
2019/12/18,08:59:00,12071,12074,12070,12074,123
2019/12/18,09:00:00,12074,12074,12070,12070,196
2019/12/18,09:01:00,12069,12071,12065,12071,687
2019/12/18,09:02:00,12071,12073,12068,12072,331
2019/12/18,09:03:00,12071,12080,12070,12076,698
2019/12/18,09:04:00,12076,12077,12070,12074,419
2019/12/18,09:05:00,12073,12073,12069,12069,293
2019/12/18,09:06:00,12070,12074,12067,12073,410
2019/12/18,09:07:00,12073,12073,12066,12067,290
2019/12/18,09:08:00,12068,12069,12066,12068,202
2019/12/18,09:09:00,12068,12070,12066,12066,187
2019/12/18,09:10:00,12066,12072,12065,12072,347
2019/12/18,09:11:00,12071,12076,12070,12073,352
2019/12/18,09:12:00,12072,12073,12069,12071,203
2019/12/18,09:13:00,12069,12071,12066,12068,303
2019/12/18,09:14:00,12068,12080,12068,12075,487
2019/12/18,09:15:00,12077,12079,12074,12079,271
2019/12/18,09:16:00,12079,12085,12078,12082,721
2019/12/18,09:17:00,12082,12088,12082,12086,440
2019/12/18,09:18:00,12087,12088,12086,12087,217
2019/12/18,09:19:00,12087,12090,12084,12084,492
2019/12/18,09:20:00,12084,12087,12082,12083,249
2019/12/18,09:21:00,12083,12083,12075,12080,461
2019/12/18,09:22:00,12080,12085,12080,12082,205
