Date,Time,Open,High,Low,Close,Volume
2018/05/25,08:50:00,17579,17586,17568,17570,3597
2018/05/25,08:55:00,17570,17585,17568,17578,2232
2018/05/25,09:00:00,17578,17583,17569,17573,1397
2018/05/25,09:05:00,17572,17578,17551,17551,5880
2018/05/25,09:10:00,17551,17561,17548,17549,3461
2018/05/25,09:15:00,17549,17561,17548,17556,2646
2018/05/25,09:20:00,17557,17589,17554,17577,8506
2018/05/25,09:25:00,17576,17590,17576,17582,3969
2018/05/25,09:30:00,17581,17585,17564,17582,3939
2018/05/25,09:35:00,17582,17594,17574,17592,6149
2018/05/25,09:40:00,17592,17597,17581,17583,4015
2018/05/25,09:45:00,17584,17588,17571,17585,3216
2018/05/25,09:50:00,17585,17591,17576,17591,2430
2018/05/25,09:55:00,17590,17593,17582,17583,1876
2018/05/25,10:00:00,17583,17590,17579,17582,1329
2018/05/25,10:05:00,17583,17587,17579,17584,1164
2018/05/25,10:10:00,17585,17594,17585,17594,2029
2018/05/25,10:15:00,17593,17596,17590,17593,1339
2018/05/25,10:20:00,17592,17594,17583,17585,1452
2018/05/25,10:25:00,17585,17592,17585,17591,666
2018/05/25,10:30:00,17591,17603,17588,17600,4512
2018/05/25,10:35:00,17601,17605,17597,17603,2356
2018/05/25,10:40:00,17603,17606,17598,17600,2241
2018/05/25,10:45:00,17600,17602,17597,17600,1099
2018/05/25,10:50:00,17600,17606,17600,17602,1727
2018/05/25,10:55:00,17602,17605,17601,17602,864
2018/05/25,11:00:00,17602,17604,17595,17599,1452
2018/05/25,11:05:00,17599,17600,17593,17598,1370
2018/05/25,11:10:00,17598,17599,17593,17596,515
2018/05/25,11:15:00,17595,17600,17595,17596,759
2018/05/25,11:20:00,17597,17600,17595,17597,613
2018/05/25,11:25:00,17597,17600,17595,17596,482
2018/05/25,11:30:00,17596,17600,17595,17599,404
2018/05/25,11:35:00,17599,17602,17597,17598,750
2018/05/25,11:40:00,17597,17600,17597,17600,157
2018/05/25,11:45:00,17599,17601,17598,17600,281
2018/05/25,11:50:00,17601,17604,17601,17603,610
2018/05/25,11:55:00,17603,17606,17601,17605,759
2018/05/25,12:00:00,17605,17613,17603,17613,2323
2018/05/25,12:05:00,17613,17614,17609,17610,1249
2018/05/25,12:10:00,17610,17611,17608,17609,470
2018/05/25,12:15:00,17609,17609,17602,17604,1321
2018/05/25,12:20:00,17605,17607,17603,17604,497
2018/05/25,12:25:00,17604,17605,17600,17601,706
2018/05/25,12:30:00,17601,17602,17594,17597,1241
2018/05/25,12:35:00,17597,17599,17595,17599,550
2018/05/25,12:40:00,17599,17601,17595,17595,617
2018/05/25,12:45:00,17595,17599,17593,17595,775
2018/05/25,12:50:00,17595,17601,17595,17598,745
2018/05/25,12:55:00,17598,17598,17595,17598,426
2018/05/25,13:00:00,17598,17598,17583,17583,2396
2018/05/25,13:05:00,17584,17586,17578,17584,2384
2018/05/25,13:10:00,17584,17586,17581,17581,1057
2018/05/25,13:15:00,17582,17588,17581,17588,1540
2018/05/25,13:20:00,17587,17592,17587,17590,859
2018/05/25,13:25:00,17590,17593,17589,17591,534
2018/05/25,13:30:00,17591,17593,17589,17590,1116
2018/05/25,13:35:00,17589,17591,17588,17589,1365
2018/05/25,13:40:00,17589,17590,17586,17589,1188
2018/05/25,13:45:00,17589,17591,17587,17590,1597
