Date,Time,Open,High,Low,Close,Volume
2020/05/25,08:46:00,10800,10818,10795,10816,1886
2020/05/25,08:47:00,10816,10824,10814,10817,768
2020/05/25,08:48:00,10817,10822,10815,10821,364
2020/05/25,08:49:00,10822,10824,10815,10815,375
2020/05/25,08:50:00,10816,10824,10815,10822,338
2020/05/25,08:51:00,10821,10823,10817,10818,311
2020/05/25,08:52:00,10817,10821,10816,10816,209
2020/05/25,08:53:00,10817,10820,10816,10818,178
2020/05/25,08:54:00,10817,10820,10810,10811,366
2020/05/25,08:55:00,10812,10813,10808,10808,393
2020/05/25,08:56:00,10809,10815,10807,10812,355
2020/05/25,08:57:00,10812,10814,10804,10805,285
2020/05/25,08:58:00,10805,10808,10801,10802,375
2020/05/25,08:59:00,10802,10803,10796,10801,449
2020/05/25,09:00:00,10801,10802,10796,10796,400
2020/05/25,09:01:00,10797,10807,10790,10803,1145
2020/05/25,09:02:00,10802,10813,10801,10813,928
2020/05/25,09:03:00,10814,10814,10802,10802,577
2020/05/25,09:04:00,10802,10802,10788,10791,963
2020/05/25,09:05:00,10791,10792,10775,10775,1001
2020/05/25,09:06:00,10775,10777,10766,10774,1028
2020/05/25,09:07:00,10776,10781,10772,10774,567
2020/05/25,09:08:00,10774,10776,10767,10770,458
2020/05/25,09:09:00,10768,10776,10764,10764,686
2020/05/25,09:10:00,10764,10771,10761,10769,720
2020/05/25,09:11:00,10769,10771,10760,10762,618
2020/05/25,09:12:00,10762,10767,10755,10756,586
2020/05/25,09:13:00,10755,10757,10708,10719,3442
2020/05/25,09:14:00,10718,10720,10675,10700,3250
2020/05/25,09:15:00,10700,10702,10681,10688,1720
2020/05/25,09:16:00,10688,10689,10653,10668,3036
2020/05/25,09:17:00,10667,10677,10663,10667,1175
2020/05/25,09:18:00,10667,10671,10656,10660,1343
2020/05/25,09:19:00,10659,10675,10656,10673,955
2020/05/25,09:20:00,10672,10686,10670,10684,1166
2020/05/25,09:21:00,10685,10705,10681,10700,1746
2020/05/25,09:22:00,10701,10704,10691,10693,853
2020/05/25,09:23:00,10693,10695,10681,10690,726
2020/05/25,09:24:00,10691,10702,10690,10695,548
2020/05/25,09:25:00,10696,10705,10687,10696,807
2020/05/25,09:26:00,10697,10704,10677,10704,936
2020/05/25,09:27:00,10703,10705,10692,10692,518
2020/05/25,09:28:00,10693,10702,10678,10690,720
2020/05/25,09:29:00,10690,10697,10683,10690,349
2020/05/25,09:30:00,10690,10693,10680,10683,560
2020/05/25,09:31:00,10682,10694,10678,10682,894
2020/05/25,09:32:00,10681,10683,10668,10671,1247
2020/05/25,09:33:00,10673,10673,10658,10661,1044
2020/05/25,09:34:00,10660,10670,10651,10668,1555
2020/05/25,09:35:00,10668,10679,10666,10676,771
2020/05/25,09:36:00,10677,10685,10669,10683,733
2020/05/25,09:37:00,10683,10694,10677,10690,749
2020/05/25,09:38:00,10690,10694,10683,10683,517
2020/05/25,09:39:00,10684,10694,10680,10692,436
2020/05/25,09:40:00,10692,10712,10692,10712,1049
2020/05/25,09:41:00,10712,10730,10708,10728,2300
2020/05/25,09:42:00,10729,10732,10725,10728,849
2020/05/25,09:43:00,10727,10740,10722,10737,1215
2020/05/25,09:44:00,10737,10742,10733,10740,858
2020/05/25,09:45:00,10740,10742,10735,10741,583
2020/05/25,09:46:00,10741,10752,10741,10750,1532
2020/05/25,09:47:00,10750,10754,10741,10753,741
2020/05/25,09:48:00,10753,10755,10747,10750,486
2020/05/25,09:49:00,10751,10751,10738,10745,689
2020/05/25,09:50:00,10745,10756,10745,10755,581
2020/05/25,09:51:00,10755,10774,10753,10772,1203
2020/05/25,09:52:00,10772,10775,10766,10772,797
2020/05/25,09:53:00,10772,10778,10768,10772,681
2020/05/25,09:54:00,10773,10775,10763,10769,665
2020/05/25,09:55:00,10770,10775,10764,10764,349
2020/05/25,09:56:00,10765,10771,10758,10761,692
2020/05/25,09:57:00,10761,10761,10750,10754,652
2020/05/25,09:58:00,10753,10757,10748,10748,350
2020/05/25,09:59:00,10747,10754,10747,10750,406
2020/05/25,10:00:00,10749,10764,10749,10763,393
2020/05/25,10:01:00,10764,10772,10757,10764,716
2020/05/25,10:02:00,10764,10774,10758,10773,406
2020/05/25,10:03:00,10773,10785,10770,10780,933
2020/05/25,10:04:00,10780,10788,10779,10785,874
2020/05/25,10:05:00,10785,10788,10779,10780,514
2020/05/25,10:06:00,10779,10784,10777,10779,402
2020/05/25,10:07:00,10778,10781,10770,10775,394
2020/05/25,10:08:00,10774,10782,10773,10776,394
2020/05/25,10:09:00,10777,10781,10775,10779,184
2020/05/25,10:10:00,10780,10781,10770,10770,270
2020/05/25,10:11:00,10770,10775,10763,10764,440
2020/05/25,10:12:00,10764,10767,10763,10764,273
2020/05/25,10:13:00,10764,10774,10763,10766,381
2020/05/25,10:14:00,10766,10772,10764,10766,134
2020/05/25,10:15:00,10767,10770,10761,10762,264
2020/05/25,10:16:00,10762,10771,10761,10766,441
2020/05/25,10:17:00,10766,10777,10762,10764,325
2020/05/25,10:18:00,10765,10775,10764,10773,181
2020/05/25,10:19:00,10774,10795,10774,10790,1069
2020/05/25,10:20:00,10790,10794,10788,10791,485
2020/05/25,10:21:00,10790,10793,10786,10791,508
2020/05/25,10:22:00,10790,10793,10780,10781,387
2020/05/25,10:23:00,10782,10783,10771,10774,387
2020/05/25,10:24:00,10774,10781,10773,10776,228
2020/05/25,10:25:00,10776,10778,10771,10776,187
2020/05/25,10:26:00,10777,10788,10777,10785,398
2020/05/25,10:27:00,10785,10785,10773,10774,208
2020/05/25,10:28:00,10775,10776,10767,10767,424
2020/05/25,10:29:00,10767,10775,10767,10772,169
2020/05/25,10:30:00,10771,10783,10769,10771,395
2020/05/25,10:31:00,10771,10776,10766,10776,427
2020/05/25,10:32:00,10775,10778,10773,10775,163
2020/05/25,10:33:00,10774,10779,10771,10778,171
2020/05/25,10:34:00,10779,10784,10774,10778,364
2020/05/25,10:35:00,10777,10781,10776,10778,110
2020/05/25,10:36:00,10778,10780,10772,10772,195
2020/05/25,10:37:00,10771,10775,10768,10775,229
2020/05/25,10:38:00,10774,10775,10764,10767,342
2020/05/25,10:39:00,10767,10769,10763,10763,341
2020/05/25,10:40:00,10764,10770,10763,10770,248
2020/05/25,10:41:00,10769,10771,10764,10764,162
2020/05/25,10:42:00,10765,10766,10762,10763,179
2020/05/25,10:43:00,10762,10762,10752,10754,625
2020/05/25,10:44:00,10755,10755,10746,10746,507
2020/05/25,10:45:00,10747,10752,10745,10746,465
2020/05/25,10:46:00,10746,10756,10744,10755,379
2020/05/25,10:47:00,10755,10758,10754,10757,226
2020/05/25,10:48:00,10756,10756,10748,10749,173
2020/05/25,10:49:00,10750,10750,10740,10742,427
2020/05/25,10:50:00,10741,10742,10735,10735,493
2020/05/25,10:51:00,10735,10750,10734,10749,527
2020/05/25,10:52:00,10749,10757,10748,10754,311
2020/05/25,10:53:00,10754,10755,10750,10755,139
2020/05/25,10:54:00,10755,10758,10751,10756,188
2020/05/25,10:55:00,10756,10760,10754,10758,144
2020/05/25,10:56:00,10758,10760,10752,10754,296
2020/05/25,10:57:00,10753,10762,10753,10758,235
2020/05/25,10:58:00,10759,10762,10757,10761,117
2020/05/25,10:59:00,10761,10764,10757,10764,204
2020/05/25,11:00:00,10764,10764,10759,10759,126
2020/05/25,11:01:00,10760,10769,10758,10767,394
2020/05/25,11:02:00,10768,10772,10765,10771,280
2020/05/25,11:03:00,10771,10774,10770,10772,224
2020/05/25,11:04:00,10772,10773,10770,10770,135
2020/05/25,11:05:00,10770,10777,10770,10777,230
2020/05/25,11:06:00,10776,10781,10776,10778,335
2020/05/25,11:07:00,10777,10780,10776,10780,166
2020/05/25,11:08:00,10780,10785,10779,10785,298
2020/05/25,11:09:00,10785,10786,10782,10783,218
2020/05/25,11:10:00,10782,10784,10778,10778,254
2020/05/25,11:11:00,10778,10782,10777,10779,163
2020/05/25,11:12:00,10779,10782,10778,10782,88
2020/05/25,11:13:00,10782,10783,10780,10781,120
2020/05/25,11:14:00,10781,10785,10780,10784,209
2020/05/25,11:15:00,10784,10787,10782,10783,260
2020/05/25,11:16:00,10783,10784,10779,10780,230
2020/05/25,11:17:00,10780,10782,10778,10779,138
2020/05/25,11:18:00,10779,10780,10776,10779,155
2020/05/25,11:19:00,10779,10779,10777,10777,94
2020/05/25,11:20:00,10778,10780,10775,10778,192
2020/05/25,11:21:00,10778,10781,10777,10781,157
2020/05/25,11:22:00,10780,10781,10774,10776,143
2020/05/25,11:23:00,10776,10779,10774,10777,104
2020/05/25,11:24:00,10777,10782,10777,10780,98
2020/05/25,11:25:00,10780,10783,10777,10778,119
2020/05/25,11:26:00,10777,10781,10776,10780,82
2020/05/25,11:27:00,10779,10783,10779,10780,150
2020/05/25,11:28:00,10780,10781,10778,10779,38
2020/05/25,11:29:00,10779,10780,10774,10777,138
2020/05/25,11:30:00,10777,10782,10777,10780,81
2020/05/25,11:31:00,10780,10784,10779,10783,207
2020/05/25,11:32:00,10783,10783,10777,10778,96
2020/05/25,11:33:00,10778,10781,10778,10781,26
2020/05/25,11:34:00,10780,10781,10777,10779,59
2020/05/25,11:35:00,10779,10779,10776,10778,82
2020/05/25,11:36:00,10778,10779,10777,10778,31
2020/05/25,11:37:00,10777,10779,10777,10778,48
2020/05/25,11:38:00,10778,10778,10774,10775,104
2020/05/25,11:39:00,10775,10776,10772,10775,132
2020/05/25,11:40:00,10775,10777,10773,10777,96
2020/05/25,11:41:00,10777,10779,10777,10777,51
2020/05/25,11:42:00,10778,10779,10777,10778,25
2020/05/25,11:43:00,10779,10781,10777,10778,99
2020/05/25,11:44:00,10778,10779,10777,10778,39
2020/05/25,11:45:00,10778,10781,10778,10781,76
2020/05/25,11:46:00,10781,10807,10781,10803,1691
2020/05/25,11:47:00,10804,10807,10801,10806,784
2020/05/25,11:48:00,10805,10809,10804,10805,429
2020/05/25,11:49:00,10804,10806,10800,10802,295
2020/05/25,11:50:00,10801,10802,10797,10797,273
2020/05/25,11:51:00,10797,10799,10795,10798,295
2020/05/25,11:52:00,10798,10799,10796,10797,90
2020/05/25,11:53:00,10798,10799,10792,10794,197
2020/05/25,11:54:00,10793,10793,10787,10790,281
2020/05/25,11:55:00,10790,10790,10788,10790,61
2020/05/25,11:56:00,10789,10790,10787,10789,89
2020/05/25,11:57:00,10789,10789,10784,10785,157
2020/05/25,11:58:00,10785,10787,10782,10787,305
2020/05/25,11:59:00,10787,10790,10787,10788,120
2020/05/25,12:00:00,10787,10788,10787,10788,85
2020/05/25,12:01:00,10787,10788,10784,10785,81
2020/05/25,12:02:00,10786,10790,10786,10789,84
2020/05/25,12:03:00,10788,10789,10787,10789,55
2020/05/25,12:04:00,10788,10792,10788,10791,95
2020/05/25,12:05:00,10791,10793,10789,10789,131
2020/05/25,12:06:00,10789,10792,10789,10792,31
2020/05/25,12:07:00,10791,10793,10790,10793,62
2020/05/25,12:08:00,10793,10795,10792,10793,112
2020/05/25,12:09:00,10793,10794,10790,10791,61
2020/05/25,12:10:00,10791,10795,10790,10795,76
2020/05/25,12:11:00,10794,10795,10793,10794,49
2020/05/25,12:12:00,10794,10795,10792,10792,39
2020/05/25,12:13:00,10792,10793,10792,10793,44
2020/05/25,12:14:00,10793,10798,10793,10797,128
2020/05/25,12:15:00,10798,10800,10796,10800,153
2020/05/25,12:16:00,10799,10803,10799,10801,253
2020/05/25,12:17:00,10802,10802,10796,10797,121
2020/05/25,12:18:00,10797,10798,10794,10798,89
2020/05/25,12:19:00,10797,10799,10797,10797,59
2020/05/25,12:20:00,10797,10798,10796,10796,24
2020/05/25,12:21:00,10796,10797,10794,10794,69
2020/05/25,12:22:00,10795,10795,10792,10793,86
2020/05/25,12:23:00,10793,10795,10793,10795,88
2020/05/25,12:24:00,10793,10796,10793,10796,47
2020/05/25,12:25:00,10796,10800,10796,10799,62
2020/05/25,12:26:00,10799,10803,10799,10802,200
2020/05/25,12:27:00,10802,10803,10800,10801,122
2020/05/25,12:28:00,10801,10802,10801,10801,40
2020/05/25,12:29:00,10801,10802,10801,10802,52
2020/05/25,12:30:00,10802,10807,10801,10807,174
2020/05/25,12:31:00,10806,10812,10806,10811,571
2020/05/25,12:32:00,10810,10812,10809,10811,190
2020/05/25,12:33:00,10811,10813,10808,10808,229
2020/05/25,12:34:00,10808,10812,10808,10811,140
2020/05/25,12:35:00,10812,10813,10810,10812,191
2020/05/25,12:36:00,10812,10813,10807,10808,196
2020/05/25,12:37:00,10807,10808,10803,10803,233
2020/05/25,12:38:00,10802,10804,10801,10803,112
2020/05/25,12:39:00,10804,10804,10801,10802,56
2020/05/25,12:40:00,10802,10805,10802,10805,88
2020/05/25,12:41:00,10806,10807,10806,10807,45
2020/05/25,12:42:00,10807,10809,10804,10804,95
2020/05/25,12:43:00,10805,10808,10804,10807,64
2020/05/25,12:44:00,10808,10810,10806,10807,85
2020/05/25,12:45:00,10807,10807,10803,10803,128
2020/05/25,12:46:00,10803,10807,10803,10804,91
2020/05/25,12:47:00,10805,10805,10802,10803,128
2020/05/25,12:48:00,10802,10804,10801,10804,152
2020/05/25,12:49:00,10804,10812,10803,10811,229
2020/05/25,12:50:00,10811,10812,10807,10808,85
2020/05/25,12:51:00,10808,10811,10807,10809,70
2020/05/25,12:52:00,10809,10811,10809,10809,42
2020/05/25,12:53:00,10809,10811,10809,10809,107
2020/05/25,12:54:00,10809,10809,10805,10805,100
2020/05/25,12:55:00,10806,10806,10802,10803,96
2020/05/25,12:56:00,10803,10805,10798,10803,261
2020/05/25,12:57:00,10803,10806,10802,10803,61
2020/05/25,12:58:00,10804,10810,10804,10808,103
2020/05/25,12:59:00,10809,10810,10806,10809,101
2020/05/25,13:00:00,10809,10811,10808,10808,113
2020/05/25,13:01:00,10809,10812,10808,10809,218
2020/05/25,13:02:00,10808,10833,10807,10833,1778
2020/05/25,13:03:00,10831,10836,10828,10829,939
2020/05/25,13:04:00,10830,10832,10822,10824,447
2020/05/25,13:05:00,10825,10828,10823,10827,290
2020/05/25,13:06:00,10827,10830,10824,10826,287
2020/05/25,13:07:00,10826,10827,10824,10826,165
2020/05/25,13:08:00,10826,10827,10824,10825,102
2020/05/25,13:09:00,10825,10828,10824,10826,161
2020/05/25,13:10:00,10826,10830,10826,10829,184
