Date,Time,Open,High,Low,Close,Volume
2019/12/18,08:50:00,12077,12078,12065,12075,2165
2019/12/18,08:55:00,12074,12077,12071,12072,775
2019/12/18,09:00:00,12072,12074,12068,12070,889
2019/12/18,09:05:00,12069,12080,12065,12069,2428
2019/12/18,09:10:00,12070,12074,12065,12072,1436
2019/12/18,09:15:00,12071,12080,12066,12079,1616
2019/12/18,09:20:00,12079,12090,12078,12083,2119
2019/12/18,09:25:00,12083,12087,12075,12079,1174
2019/12/18,09:30:00,12080,12093,12080,12087,1517
2019/12/18,09:35:00,12085,12094,12085,12091,915
2019/12/18,09:40:00,12092,12093,12087,12090,567
2019/12/18,09:45:00,12089,12089,12076,12077,1270
2019/12/18,09:50:00,12077,12082,12072,12082,1139
2019/12/18,09:55:00,12081,12087,12080,12085,636
2019/12/18,10:00:00,12085,12089,12082,12088,749
2019/12/18,10:05:00,12088,12094,12084,12086,680
2019/12/18,10:10:00,12086,12092,12086,12090,362
2019/12/18,10:15:00,12090,12097,12089,12094,777
2019/12/18,10:20:00,12094,12102,12094,12100,1053
2019/12/18,10:25:00,12098,12101,12095,12096,582
2019/12/18,10:30:00,12095,12097,12090,12096,779
2019/12/18,10:35:00,12096,12101,12093,12095,469
2019/12/18,10:40:00,12095,12095,12084,12087,1247
2019/12/18,10:45:00,12086,12092,12085,12092,690
2019/12/18,10:50:00,12091,12092,12087,12090,369
2019/12/18,10:55:00,12090,12090,12082,12082,536
2019/12/18,11:00:00,12082,12084,12080,12080,706
2019/12/18,11:05:00,12080,12087,12077,12082,877
2019/12/18,11:10:00,12082,12086,12081,12084,302
2019/12/18,11:15:00,12084,12090,12083,12087,412
2019/12/18,11:20:00,12088,12089,12085,12086,212
2019/12/18,11:25:00,12086,12091,12086,12091,405
2019/12/18,11:30:00,12091,12094,12090,12092,307
2019/12/18,11:35:00,12092,12096,12092,12095,444
2019/12/18,11:40:00,12095,12099,12094,12098,491
2019/12/18,11:45:00,12098,12099,12092,12094,415
2019/12/18,11:50:00,12094,12100,12094,12100,466
2019/12/18,11:55:00,12099,12105,12098,12105,783
2019/12/18,12:00:00,12105,12111,12104,12109,1109
2019/12/18,12:05:00,12108,12115,12105,12114,1018
2019/12/18,12:10:00,12113,12114,12108,12113,557
2019/12/18,12:15:00,12113,12114,12111,12112,451
2019/12/18,12:20:00,12112,12115,12112,12112,434
2019/12/18,12:25:00,12112,12129,12112,12128,1548
2019/12/18,12:30:00,12128,12129,12123,12125,893
2019/12/18,12:35:00,12124,12127,12119,12122,727
2019/12/18,12:40:00,12122,12127,12121,12126,426
2019/12/18,12:45:00,12125,12127,12121,12121,515
2019/12/18,12:50:00,12121,12124,12120,12124,463
2019/12/18,12:55:00,12123,12124,12111,12120,1109
2019/12/18,13:00:00,12120,12123,12118,12123,474
2019/12/18,13:05:00,12122,12123,12113,12118,1007
2019/12/18,13:10:00,12117,12119,12115,12119,504
2019/12/18,13:15:00,12119,12121,12117,12120,721
2019/12/18,13:20:00,12119,12121,12118,12118,1098
2019/12/18,13:25:00,12118,12120,12118,12119,1026
2019/12/18,13:30:00,12118,12120,12118,12118,1468
