date,base_max,base_min,break_max,break_min,break_direction,break_time,break_key_point,pre_enter_direction,pre_enter_time,pre_enter,enter_direction,enter_time,enter_point,bonus,bonus_time,max_bonus,max_bonus_time,max_lose,max_lose_time
2021/06/01,17090,17046,17120,17069,up,09:05:00,17086.0,up,09:04:00,17103,up,09:04:00,17103,-25,09:13:00,45,09:28:00,88,10:58:00
2021/06/02,17187,17154,17178,17145,down,09:25:00,17167.0,down,09:29:00,17132,down,10:37:00,17167.0,-9.0,10:45:00,151.0,11:46:00,21.0,10:50:00
2021/06/03,17271,17225,17233,17205,down,09:20:00,17223.0,down,09:19:00,17212,down,09:19:00,17212,-25,09:41:00,65,11:13:00,101,10:22:00
2021/06/04,17078,17025,17105,17070,up,09:05:00,17082.0,up,09:04:00,17091,up,09:04:00,17091,0,09:31:00,68,11:50:00,37,09:34:00
2021/06/07,17229,17181,17191,17133,down,09:05:00,17171.0,down,09:04:00,17148,down,09:04:00,17148,57,09:09:00,429,09:59:00,12,09:06:00
