Date,Time,Open,High,Low,Close,Volume
2019/05/09,09:00:00,10854,10854,10809,10846,13807
2019/05/09,09:15:00,10846,10866,10835,10841,13428
2019/05/09,09:30:00,10842,10852,10825,10829,8834
2019/05/09,09:45:00,10829,10845,10816,10830,10634
2019/05/09,10:00:00,10829,10833,10778,10782,19818
2019/05/09,10:15:00,10784,10797,10753,10755,12198
2019/05/09,10:30:00,10756,10766,10735,10747,11798
2019/05/09,10:45:00,10747,10759,10736,10749,6968
2019/05/09,11:00:00,10749,10772,10738,10762,7617
2019/05/09,11:15:00,10762,10764,10742,10747,4660
2019/05/09,11:30:00,10747,10758,10742,10746,2839
2019/05/09,11:45:00,10746,10749,10729,10731,4521
2019/05/09,12:00:00,10730,10743,10726,10741,3406
2019/05/09,12:15:00,10741,10745,10735,10738,2175
2019/05/09,12:30:00,10738,10741,10730,10732,1746
2019/05/09,12:45:00,10732,10733,10716,10720,4097
2019/05/09,13:00:00,10719,10728,10718,10728,2762
2019/05/09,13:15:00,10728,10759,10719,10757,8224
2019/05/09,13:30:00,10758,10773,10742,10744,10690
2019/05/09,13:45:00,10743,10755,10735,10746,10058
