Date,Time,Open,High,Low,Close,Volume
2019/04/30,09:00:00,10912,10918,10883,10909,10640
2019/04/30,09:15:00,10909,10920,10903,10919,11086
2019/04/30,09:30:00,10920,10922,10901,10902,6446
2019/04/30,09:45:00,10902,10917,10898,10898,6277
2019/04/30,10:00:00,10899,10900,10885,10896,9670
2019/04/30,10:15:00,10896,10914,10895,10911,7443
2019/04/30,10:30:00,10910,10913,10904,10912,2545
2019/04/30,10:45:00,10911,10928,10911,10928,7566
2019/04/30,11:00:00,10927,10942,10927,10930,7646
2019/04/30,11:15:00,10930,10933,10919,10921,3545
2019/04/30,11:30:00,10920,10926,10919,10925,2039
2019/04/30,11:45:00,10923,10930,10922,10929,1195
2019/04/30,12:00:00,10929,10933,10925,10928,1591
2019/04/30,12:15:00,10928,10931,10921,10924,1530
2019/04/30,12:30:00,10924,10928,10924,10924,855
2019/04/30,12:45:00,10924,10933,10922,10931,2233
2019/04/30,13:00:00,10932,10933,10925,10927,1393
2019/04/30,13:15:00,10927,10940,10924,10940,2673
2019/04/30,13:30:00,10939,10961,10938,10948,8094
2019/04/30,13:45:00,10948,10954,10943,10952,4790
