Date,Time,Open,High,Low,Close,Volume
2019/05/21,09:00:00,10398,10412,10389,10392,9690
2019/05/21,09:15:00,10392,10430,10378,10414,18607
2019/05/21,09:30:00,10415,10428,10397,10410,10934
2019/05/21,09:45:00,10410,10422,10393,10420,10758
2019/05/21,10:00:00,10419,10446,10414,10442,11604
2019/05/21,10:15:00,10441,10442,10418,10421,6347
2019/05/21,10:30:00,10421,10449,10419,10448,7400
2019/05/21,10:45:00,10448,10470,10446,10470,9808
2019/05/21,11:00:00,10470,10493,10458,10488,10479
2019/05/21,11:15:00,10488,10497,10481,10489,7820
2019/05/21,11:30:00,10489,10495,10478,10490,5422
2019/05/21,11:45:00,10491,10493,10484,10490,2471
2019/05/21,12:00:00,10490,10495,10486,10488,2494
2019/05/21,12:15:00,10488,10493,10482,10490,2805
2019/05/21,12:30:00,10490,10494,10485,10488,1960
2019/05/21,12:45:00,10488,10491,10485,10487,1463
2019/05/21,13:00:00,10487,10494,10484,10491,2663
2019/05/21,13:15:00,10492,10502,10483,10493,6325
2019/05/21,13:30:00,10494,10498,10485,10488,4920
2019/05/21,13:45:00,10489,10491,10485,10487,5217
