Date,Time,Open,High,Low,Close,Volume
2021/07/29,08:46:00,17136,17145,17123,17131,1945
2021/07/29,08:47:00,17133,17142,17133,17136,666
2021/07/29,08:48:00,17137,17143,17137,17139,379
2021/07/29,08:49:00,17139,17145,17137,17142,344
2021/07/29,08:50:00,17143,17145,17139,17142,212
2021/07/29,08:51:00,17142,17145,17141,17141,256
2021/07/29,08:52:00,17142,17143,17137,17138,298
2021/07/29,08:53:00,17137,17145,17137,17145,266
2021/07/29,08:54:00,17145,17150,17142,17149,388
2021/07/29,08:55:00,17148,17150,17145,17147,222
2021/07/29,08:56:00,17147,17149,17146,17148,103
2021/07/29,08:57:00,17148,17150,17148,17149,157
2021/07/29,08:58:00,17149,17150,17146,17147,160
2021/07/29,08:59:00,17147,17153,17146,17152,216
2021/07/29,09:00:00,17152,17153,17149,17151,175
2021/07/29,09:01:00,17150,17157,17145,17154,1099
2021/07/29,09:02:00,17153,17156,17146,17147,562
2021/07/29,09:03:00,17148,17163,17147,17163,777
2021/07/29,09:04:00,17162,17175,17162,17171,1219
2021/07/29,09:05:00,17172,17186,17171,17182,1050
2021/07/29,09:06:00,17183,17194,17158,17159,1858
2021/07/29,09:07:00,17161,17170,17158,17165,617
2021/07/29,09:08:00,17164,17184,17163,17181,597
2021/07/29,09:09:00,17180,17192,17175,17180,905
2021/07/29,09:10:00,17182,17188,17170,17177,587
2021/07/29,09:11:00,17177,17182,17171,17175,382
2021/07/29,09:12:00,17176,17196,17174,17188,994
2021/07/29,09:13:00,17187,17191,17177,17190,579
2021/07/29,09:14:00,17189,17195,17178,17182,702
2021/07/29,09:15:00,17183,17184,17152,17160,1242
2021/07/29,09:16:00,17160,17167,17142,17152,1184
2021/07/29,09:17:00,17153,17164,17151,17160,551
2021/07/29,09:18:00,17161,17168,17150,17156,518
2021/07/29,09:19:00,17157,17182,17151,17182,816
2021/07/29,09:20:00,17179,17182,17166,17176,531
2021/07/29,09:21:00,17177,17178,17157,17157,395
2021/07/29,09:22:00,17157,17166,17148,17148,451
2021/07/29,09:23:00,17148,17155,17130,17133,1407
2021/07/29,09:24:00,17134,17146,17130,17136,843
2021/07/29,09:25:00,17136,17150,17135,17137,586
2021/07/29,09:26:00,17135,17147,17135,17147,696
2021/07/29,09:27:00,17148,17154,17144,17147,481
2021/07/29,09:28:00,17147,17155,17143,17155,533
2021/07/29,09:29:00,17156,17160,17148,17160,317
2021/07/29,09:30:00,17159,17163,17148,17157,341
2021/07/29,09:31:00,17156,17160,17145,17152,538
2021/07/29,09:32:00,17152,17159,17136,17142,653
2021/07/29,09:33:00,17143,17143,17126,17131,995
2021/07/29,09:34:00,17131,17142,17130,17130,398
2021/07/29,09:35:00,17130,17134,17116,17117,1152
2021/07/29,09:36:00,17116,17128,17110,17116,946
2021/07/29,09:37:00,17116,17122,17110,17115,505
2021/07/29,09:38:00,17115,17125,17112,17118,369
2021/07/29,09:39:00,17120,17122,17102,17106,852
2021/07/29,09:40:00,17106,17106,17085,17085,1282
2021/07/29,09:41:00,17085,17100,17085,17097,859
2021/07/29,09:42:00,17096,17117,17091,17116,766
2021/07/29,09:43:00,17117,17121,17111,17113,549
2021/07/29,09:44:00,17111,17118,17109,17117,273
2021/07/29,09:45:00,17116,17127,17111,17126,518
2021/07/29,09:46:00,17125,17126,17114,17122,549
2021/07/29,09:47:00,17122,17127,17113,17119,394
2021/07/29,09:48:00,17118,17123,17105,17107,526
2021/07/29,09:49:00,17106,17113,17091,17111,595
2021/07/29,09:50:00,17111,17125,17107,17118,452
2021/07/29,09:51:00,17117,17123,17112,17119,332
2021/07/29,09:52:00,17119,17119,17100,17111,371
2021/07/29,09:53:00,17109,17110,17087,17091,741
2021/07/29,09:54:00,17091,17098,17080,17091,970
2021/07/29,09:55:00,17091,17096,17081,17086,688
2021/07/29,09:56:00,17086,17094,17083,17091,577
2021/07/29,09:57:00,17088,17092,17084,17085,234
2021/07/29,09:58:00,17084,17094,17081,17090,464
2021/07/29,09:59:00,17089,17091,17081,17082,378
2021/07/29,10:00:00,17081,17083,17068,17073,823
2021/07/29,10:01:00,17072,17100,17070,17084,1110
2021/07/29,10:02:00,17084,17092,17079,17085,272
2021/07/29,10:03:00,17085,17095,17081,17091,322
2021/07/29,10:04:00,17091,17096,17087,17093,214
2021/07/29,10:05:00,17093,17093,17082,17092,261
2021/07/29,10:06:00,17093,17093,17072,17074,600
2021/07/29,10:07:00,17074,17088,17073,17087,299
2021/07/29,10:08:00,17087,17097,17081,17097,400
2021/07/29,10:09:00,17096,17106,17092,17097,613
2021/07/29,10:10:00,17096,17104,17085,17103,296
2021/07/29,10:11:00,17102,17108,17098,17101,401
2021/07/29,10:12:00,17100,17106,17097,17104,209
2021/07/29,10:13:00,17104,17114,17099,17112,353
2021/07/29,10:14:00,17111,17115,17108,17111,281
2021/07/29,10:15:00,17111,17116,17103,17108,209
2021/07/29,10:16:00,17108,17111,17095,17097,305
2021/07/29,10:17:00,17098,17109,17095,17108,218
2021/07/29,10:18:00,17109,17117,17107,17117,271
2021/07/29,10:19:00,17116,17123,17113,17120,475
2021/07/29,10:20:00,17120,17121,17112,17117,252
2021/07/29,10:21:00,17118,17120,17112,17115,271
2021/07/29,10:22:00,17114,17118,17112,17114,125
2021/07/29,10:23:00,17115,17120,17108,17116,316
2021/07/29,10:24:00,17117,17120,17108,17108,265
2021/07/29,10:25:00,17108,17110,17090,17091,585
2021/07/29,10:26:00,17091,17094,17086,17088,468
2021/07/29,10:27:00,17089,17095,17087,17089,264
2021/07/29,10:28:00,17091,17096,17089,17090,121
2021/07/29,10:29:00,17091,17096,17087,17092,214
2021/07/29,10:30:00,17092,17107,17090,17107,372
2021/07/29,10:31:00,17107,17129,17103,17125,1022
2021/07/29,10:32:00,17124,17125,17116,17118,525
2021/07/29,10:33:00,17119,17123,17117,17119,290
2021/07/29,10:34:00,17119,17122,17113,17114,234
2021/07/29,10:35:00,17115,17122,17112,17122,214
2021/07/29,10:36:00,17122,17133,17121,17131,865
2021/07/29,10:37:00,17132,17149,17130,17147,1125
2021/07/29,10:38:00,17145,17154,17145,17151,624
2021/07/29,10:39:00,17151,17156,17149,17151,369
2021/07/29,10:40:00,17150,17154,17143,17144,349
2021/07/29,10:41:00,17144,17150,17143,17146,291
2021/07/29,10:42:00,17145,17148,17139,17141,256
2021/07/29,10:43:00,17141,17149,17141,17143,227
2021/07/29,10:44:00,17143,17147,17141,17146,210
2021/07/29,10:45:00,17147,17155,17143,17148,373
2021/07/29,10:46:00,17148,17154,17144,17153,331
2021/07/29,10:47:00,17152,17162,17152,17162,682
2021/07/29,10:48:00,17162,17167,17160,17163,406
2021/07/29,10:49:00,17165,17174,17165,17172,675
2021/07/29,10:50:00,17172,17188,17172,17184,1339
2021/07/29,10:51:00,17184,17188,17174,17188,758
2021/07/29,10:52:00,17188,17214,17186,17202,3266
2021/07/29,10:53:00,17203,17209,17202,17207,546
2021/07/29,10:54:00,17208,17210,17197,17201,577
2021/07/29,10:55:00,17201,17203,17192,17195,570
2021/07/29,10:56:00,17196,17207,17193,17205,645
2021/07/29,10:57:00,17206,17208,17196,17196,326
2021/07/29,10:58:00,17195,17204,17195,17199,296
2021/07/29,10:59:00,17199,17204,17197,17198,268
2021/07/29,11:00:00,17198,17208,17197,17207,343
2021/07/29,11:01:00,17207,17210,17200,17204,669
2021/07/29,11:02:00,17204,17206,17196,17198,417
2021/07/29,11:03:00,17199,17200,17194,17195,253
2021/07/29,11:04:00,17195,17200,17191,17195,331
2021/07/29,11:05:00,17194,17195,17187,17189,395
2021/07/29,11:06:00,17190,17200,17190,17197,367
2021/07/29,11:07:00,17198,17202,17196,17200,405
2021/07/29,11:08:00,17200,17205,17196,17203,318
2021/07/29,11:09:00,17204,17206,17200,17202,213
2021/07/29,11:10:00,17202,17210,17202,17207,476
2021/07/29,11:11:00,17208,17211,17202,17202,445
2021/07/29,11:12:00,17203,17203,17196,17198,272
2021/07/29,11:13:00,17199,17210,17198,17208,278
2021/07/29,11:14:00,17208,17210,17201,17207,216
2021/07/29,11:15:00,17208,17211,17206,17210,263
2021/07/29,11:16:00,17211,17218,17205,17205,1154
2021/07/29,11:17:00,17204,17209,17203,17203,207
2021/07/29,11:18:00,17203,17206,17196,17197,231
2021/07/29,11:19:00,17197,17204,17197,17201,155
2021/07/29,11:20:00,17201,17204,17198,17199,139
2021/07/29,11:21:00,17198,17200,17190,17190,324
2021/07/29,11:22:00,17191,17195,17186,17192,414
2021/07/29,11:23:00,17192,17195,17191,17191,146
2021/07/29,11:24:00,17190,17194,17183,17184,405
2021/07/29,11:25:00,17183,17191,17182,17191,254
2021/07/29,11:26:00,17190,17195,17190,17192,138
2021/07/29,11:27:00,17192,17195,17192,17193,65
2021/07/29,11:28:00,17194,17196,17193,17194,108
2021/07/29,11:29:00,17194,17195,17188,17193,190
2021/07/29,11:30:00,17194,17196,17191,17191,122
2021/07/29,11:31:00,17192,17205,17190,17204,374
2021/07/29,11:32:00,17204,17209,17200,17200,294
2021/07/29,11:33:00,17202,17206,17202,17202,97
2021/07/29,11:34:00,17204,17208,17201,17205,154
2021/07/29,11:35:00,17206,17215,17206,17214,422
2021/07/29,11:36:00,17214,17215,17209,17214,322
2021/07/29,11:37:00,17214,17217,17212,17217,358
2021/07/29,11:38:00,17216,17217,17210,17211,170
2021/07/29,11:39:00,17211,17214,17207,17209,146
2021/07/29,11:40:00,17209,17210,17201,17206,206
2021/07/29,11:41:00,17206,17213,17206,17206,177
2021/07/29,11:42:00,17206,17207,17202,17204,149
2021/07/29,11:43:00,17203,17207,17197,17199,211
2021/07/29,11:44:00,17198,17207,17198,17206,121
2021/07/29,11:45:00,17207,17210,17205,17209,112
2021/07/29,11:46:00,17209,17213,17208,17210,191
2021/07/29,11:47:00,17210,17212,17207,17210,106
2021/07/29,11:48:00,17211,17212,17207,17208,90
2021/07/29,11:49:00,17207,17220,17207,17220,561
2021/07/29,11:50:00,17220,17227,17217,17225,719
2021/07/29,11:51:00,17225,17227,17221,17224,375
2021/07/29,11:52:00,17223,17226,17217,17221,335
2021/07/29,11:53:00,17221,17225,17217,17220,161
2021/07/29,11:54:00,17219,17221,17218,17220,67
2021/07/29,11:55:00,17219,17224,17218,17222,115
2021/07/29,11:56:00,17223,17224,17220,17220,81
2021/07/29,11:57:00,17220,17222,17205,17210,474
2021/07/29,11:58:00,17210,17217,17210,17216,133
2021/07/29,11:59:00,17215,17217,17210,17214,128
2021/07/29,12:00:00,17214,17219,17211,17215,138
2021/07/29,12:01:00,17215,17223,17212,17212,222
2021/07/29,12:02:00,17213,17218,17210,17217,212
2021/07/29,12:03:00,17216,17223,17212,17220,239
2021/07/29,12:04:00,17219,17224,17218,17222,120
2021/07/29,12:05:00,17222,17226,17219,17219,152
2021/07/29,12:06:00,17219,17220,17214,17215,165
2021/07/29,12:07:00,17215,17218,17210,17215,158
2021/07/29,12:08:00,17216,17216,17211,17212,74
2021/07/29,12:09:00,17212,17216,17211,17212,97
2021/07/29,12:10:00,17211,17213,17210,17213,141
2021/07/29,12:11:00,17214,17216,17207,17209,234
2021/07/29,12:12:00,17208,17216,17207,17214,169
2021/07/29,12:13:00,17215,17216,17214,17214,60
2021/07/29,12:14:00,17214,17216,17211,17212,69
2021/07/29,12:15:00,17212,17212,17209,17209,77
2021/07/29,12:16:00,17210,17214,17208,17213,136
2021/07/29,12:17:00,17213,17215,17212,17214,85
2021/07/29,12:18:00,17214,17217,17210,17210,139
2021/07/29,12:19:00,17211,17215,17209,17211,88
2021/07/29,12:20:00,17211,17212,17203,17203,266
2021/07/29,12:21:00,17203,17214,17203,17212,227
2021/07/29,12:22:00,17211,17214,17211,17212,81
2021/07/29,12:23:00,17213,17220,17213,17216,298
2021/07/29,12:24:00,17217,17219,17216,17219,72
2021/07/29,12:25:00,17219,17220,17217,17217,109
2021/07/29,12:26:00,17218,17220,17215,17216,50
2021/07/29,12:27:00,17216,17221,17216,17218,109
2021/07/29,12:28:00,17218,17221,17217,17217,89
2021/07/29,12:29:00,17220,17221,17219,17220,80
2021/07/29,12:30:00,17220,17222,17220,17222,44
2021/07/29,12:31:00,17222,17231,17221,17227,532
2021/07/29,12:32:00,17227,17231,17222,17223,299
2021/07/29,12:33:00,17224,17229,17224,17228,81
2021/07/29,12:34:00,17228,17231,17228,17228,158
2021/07/29,12:35:00,17229,17234,17228,17234,294
2021/07/29,12:36:00,17234,17240,17233,17239,535
2021/07/29,12:37:00,17239,17241,17236,17238,291
2021/07/29,12:38:00,17239,17240,17236,17238,149
2021/07/29,12:39:00,17237,17245,17236,17243,330
2021/07/29,12:40:00,17244,17244,17237,17240,304
2021/07/29,12:41:00,17238,17244,17238,17244,119
2021/07/29,12:42:00,17244,17244,17236,17238,191
2021/07/29,12:43:00,17237,17241,17236,17241,119
2021/07/29,12:44:00,17240,17242,17239,17241,67
2021/07/29,12:45:00,17241,17242,17237,17238,100
2021/07/29,12:46:00,17239,17248,17238,17247,377
2021/07/29,12:47:00,17247,17262,17245,17258,860
2021/07/29,12:48:00,17258,17260,17255,17258,377
2021/07/29,12:49:00,17258,17260,17253,17255,282
2021/07/29,12:50:00,17254,17258,17252,17257,191
