Date,Time,Open,High,Low,Close,Volume
2020/08/19,08:50:00,12905,12907,12885,12885,2044
2020/08/19,08:55:00,12885,12897,12882,12892,816
2020/08/19,09:00:00,12893,12923,12891,12920,1959
2020/08/19,09:05:00,12921,12945,12913,12939,2974
2020/08/19,09:10:00,12940,12942,12931,12935,1490
2020/08/19,09:15:00,12936,12953,12931,12953,2242
2020/08/19,09:20:00,12953,12955,12916,12924,2829
2020/08/19,09:25:00,12924,12931,12911,12914,1640
2020/08/19,09:30:00,12914,12930,12906,12909,1417
2020/08/19,09:35:00,12907,12935,12895,12934,2608
2020/08/19,09:40:00,12934,12949,12932,12937,1726
2020/08/19,09:45:00,12936,12938,12926,12928,1134
2020/08/19,09:50:00,12926,12938,12925,12933,798
2020/08/19,09:55:00,12933,12942,12916,12917,1399
2020/08/19,10:00:00,12918,12918,12908,12912,966
2020/08/19,10:05:00,12911,12922,12906,12920,1285
2020/08/19,10:10:00,12918,12924,12903,12904,987
2020/08/19,10:15:00,12904,12907,12896,12898,1228
2020/08/19,10:20:00,12898,12911,12896,12900,910
2020/08/19,10:25:00,12900,12900,12886,12887,1666
2020/08/19,10:30:00,12889,12902,12887,12893,944
2020/08/19,10:35:00,12894,12910,12894,12910,961
2020/08/19,10:40:00,12910,12913,12901,12904,555
2020/08/19,10:45:00,12904,12904,12885,12892,1037
2020/08/19,10:50:00,12892,12893,12877,12885,1321
2020/08/19,10:55:00,12885,12891,12880,12881,631
2020/08/19,11:00:00,12881,12882,12856,12873,2411
2020/08/19,11:05:00,12873,12879,12866,12873,865
2020/08/19,11:10:00,12873,12876,12863,12876,638
2020/08/19,11:15:00,12876,12896,12874,12890,1282
2020/08/19,11:20:00,12890,12900,12890,12891,651
2020/08/19,11:25:00,12891,12902,12891,12902,370
2020/08/19,11:30:00,12901,12904,12893,12897,555
2020/08/19,11:35:00,12898,12900,12890,12895,334
2020/08/19,11:40:00,12895,12900,12895,12899,206
2020/08/19,11:45:00,12897,12898,12880,12883,631
2020/08/19,11:50:00,12884,12884,12873,12874,510
2020/08/19,11:55:00,12875,12882,12872,12880,425
2020/08/19,12:00:00,12879,12879,12868,12870,440
2020/08/19,12:05:00,12870,12871,12863,12863,687
2020/08/19,12:10:00,12864,12864,12811,12824,3847
2020/08/19,12:15:00,12824,12840,12818,12824,1438
2020/08/19,12:20:00,12825,12833,12820,12826,990
2020/08/19,12:25:00,12824,12839,12824,12836,942
2020/08/19,12:30:00,12836,12837,12822,12822,565
2020/08/19,12:35:00,12822,12829,12813,12813,900
2020/08/19,12:40:00,12813,12822,12804,12820,2044
2020/08/19,12:45:00,12820,12820,12805,12808,977
2020/08/19,12:50:00,12807,12810,12793,12795,1886
2020/08/19,12:55:00,12794,12795,12780,12789,1485
2020/08/19,13:00:00,12789,12813,12786,12811,1289
2020/08/19,13:05:00,12811,12820,12800,12812,1159
2020/08/19,13:10:00,12813,12816,12802,12809,562
2020/08/19,13:15:00,12808,12810,12796,12800,661
2020/08/19,13:20:00,12800,12808,12799,12808,820
2020/08/19,13:25:00,12807,12809,12806,12806,717
2020/08/19,13:30:00,12806,12808,12806,12806,976
