Date,Time,Open,High,Low,Close,Volume
2020/08/10,08:46:00,12779,12782,12767,12773,1468
2020/08/10,08:47:00,12774,12778,12761,12761,538
2020/08/10,08:48:00,12761,12763,12753,12757,629
2020/08/10,08:49:00,12757,12761,12753,12758,328
2020/08/10,08:50:00,12757,12759,12752,12756,251
2020/08/10,08:51:00,12757,12764,12755,12758,323
2020/08/10,08:52:00,12758,12761,12756,12759,161
2020/08/10,08:53:00,12759,12759,12752,12756,242
2020/08/10,08:54:00,12756,12757,12753,12754,102
2020/08/10,08:55:00,12753,12758,12752,12757,254
2020/08/10,08:56:00,12757,12759,12750,12750,225
2020/08/10,08:57:00,12750,12751,12745,12749,393
2020/08/10,08:58:00,12748,12748,12741,12742,269
2020/08/10,08:59:00,12742,12742,12734,12738,398
2020/08/10,09:00:00,12736,12745,12735,12736,340
2020/08/10,09:01:00,12736,12749,12732,12746,1098
2020/08/10,09:02:00,12747,12747,12720,12736,1325
2020/08/10,09:03:00,12736,12746,12731,12746,673
2020/08/10,09:04:00,12745,12747,12737,12744,378
2020/08/10,09:05:00,12744,12753,12739,12750,618
2020/08/10,09:06:00,12750,12759,12747,12758,790
2020/08/10,09:07:00,12757,12762,12754,12760,595
2020/08/10,09:08:00,12760,12766,12757,12757,677
2020/08/10,09:09:00,12757,12759,12749,12753,499
2020/08/10,09:10:00,12754,12754,12735,12740,730
2020/08/10,09:11:00,12740,12746,12732,12744,486
2020/08/10,09:12:00,12744,12748,12737,12740,273
2020/08/10,09:13:00,12740,12746,12738,12740,199
2020/08/10,09:14:00,12739,12749,12734,12747,444
2020/08/10,09:15:00,12747,12765,12746,12761,667
2020/08/10,09:16:00,12762,12772,12760,12772,1279
2020/08/10,09:17:00,12772,12774,12766,12769,462
2020/08/10,09:18:00,12768,12777,12766,12770,541
2020/08/10,09:19:00,12770,12784,12769,12774,1268
2020/08/10,09:20:00,12774,12778,12761,12765,675
2020/08/10,09:21:00,12766,12766,12757,12760,369
2020/08/10,09:22:00,12760,12765,12758,12764,301
2020/08/10,09:23:00,12765,12766,12759,12762,173
2020/08/10,09:24:00,12763,12770,12759,12768,259
2020/08/10,09:25:00,12768,12800,12768,12797,2416
2020/08/10,09:26:00,12798,12805,12792,12800,1535
2020/08/10,09:27:00,12800,12810,12797,12809,952
2020/08/10,09:28:00,12809,12814,12805,12812,951
2020/08/10,09:29:00,12812,12813,12801,12807,691
2020/08/10,09:30:00,12808,12815,12802,12811,599
2020/08/10,09:31:00,12811,12819,12805,12819,1230
2020/08/10,09:32:00,12819,12820,12798,12806,993
2020/08/10,09:33:00,12807,12811,12804,12807,458
2020/08/10,09:34:00,12806,12821,12806,12818,737
2020/08/10,09:35:00,12817,12828,12812,12827,1185
2020/08/10,09:36:00,12826,12831,12824,12825,930
2020/08/10,09:37:00,12826,12834,12824,12831,678
2020/08/10,09:38:00,12832,12836,12830,12833,633
2020/08/10,09:39:00,12833,12841,12832,12836,806
2020/08/10,09:40:00,12835,12839,12830,12839,537
2020/08/10,09:41:00,12838,12846,12828,12834,1013
2020/08/10,09:42:00,12833,12843,12833,12841,550
2020/08/10,09:43:00,12842,12849,12837,12849,635
2020/08/10,09:44:00,12849,12853,12842,12853,856
2020/08/10,09:45:00,12853,12856,12846,12856,801
2020/08/10,09:46:00,12856,12877,12856,12865,3189
2020/08/10,09:47:00,12865,12867,12849,12852,980
2020/08/10,09:48:00,12851,12852,12845,12851,598
2020/08/10,09:49:00,12850,12854,12848,12852,484
2020/08/10,09:50:00,12851,12859,12849,12859,394
2020/08/10,09:51:00,12860,12865,12856,12858,558
