Date,Time,Open,High,Low,Close,Volume
2020/02/05,08:46:00,11603,11613,11585,11587,3164
2020/02/05,08:47:00,11587,11592,11583,11586,1136
2020/02/05,08:48:00,11586,11592,11585,11586,540
2020/02/05,08:49:00,11586,11588,11580,11583,981
2020/02/05,08:50:00,11582,11588,11581,11583,532
2020/02/05,08:51:00,11582,11589,11576,11584,904
2020/02/05,08:52:00,11584,11591,11583,11585,460
2020/02/05,08:53:00,11586,11589,11586,11587,228
2020/02/05,08:54:00,11588,11588,11582,11587,379
2020/02/05,08:55:00,11587,11593,11585,11591,560
2020/02/05,08:56:00,11591,11592,11583,11585,337
2020/02/05,08:57:00,11586,11587,11582,11585,285
2020/02/05,08:58:00,11586,11586,11580,11581,375
2020/02/05,08:59:00,11581,11583,11569,11575,1445
2020/02/05,09:00:00,11575,11576,11570,11575,817
2020/02/05,09:01:00,11576,11585,11568,11580,2121
2020/02/05,09:02:00,11580,11582,11538,11538,3298
2020/02/05,09:03:00,11539,11552,11533,11542,2059
2020/02/05,09:04:00,11542,11542,11516,11517,2251
2020/02/05,09:05:00,11516,11527,11506,11525,2645
2020/02/05,09:06:00,11525,11532,11519,11522,1562
2020/02/05,09:07:00,11522,11526,11514,11518,1347
2020/02/05,09:08:00,11519,11531,11516,11530,894
2020/02/05,09:09:00,11530,11531,11515,11522,846
2020/02/05,09:10:00,11520,11525,11513,11521,1084
2020/02/05,09:11:00,11521,11522,11511,11516,851
2020/02/05,09:12:00,11516,11524,11510,11520,871
2020/02/05,09:13:00,11520,11520,11496,11497,2484
2020/02/05,09:14:00,11498,11499,11478,11480,2689
2020/02/05,09:15:00,11479,11494,11474,11485,1975
2020/02/05,09:16:00,11485,11504,11482,11500,1915
2020/02/05,09:17:00,11498,11506,11497,11505,1057
2020/02/05,09:18:00,11505,11512,11499,11511,1006
2020/02/05,09:19:00,11512,11524,11509,11516,1454
2020/02/05,09:20:00,11516,11526,11512,11524,981
2020/02/05,09:21:00,11525,11532,11520,11532,1377
2020/02/05,09:22:00,11532,11543,11531,11537,1678
2020/02/05,09:23:00,11537,11548,11537,11547,1311
2020/02/05,09:24:00,11548,11551,11528,11531,1486
2020/02/05,09:25:00,11531,11546,11528,11542,997
2020/02/05,09:26:00,11542,11545,11528,11528,837
2020/02/05,09:27:00,11528,11538,11528,11532,638
2020/02/05,09:28:00,11532,11542,11529,11538,612
2020/02/05,09:29:00,11538,11539,11529,11538,564
2020/02/05,09:30:00,11538,11538,11528,11529,394
2020/02/05,09:31:00,11530,11543,11529,11532,683
2020/02/05,09:32:00,11532,11533,11509,11512,1893
2020/02/05,09:33:00,11513,11515,11508,11511,773
2020/02/05,09:34:00,11511,11512,11499,11503,1253
2020/02/05,09:35:00,11502,11514,11502,11505,975
2020/02/05,09:36:00,11504,11507,11495,11507,1141
2020/02/05,09:37:00,11507,11514,11507,11510,719
2020/02/05,09:38:00,11509,11528,11508,11528,958
2020/02/05,09:39:00,11528,11530,11519,11529,984
2020/02/05,09:40:00,11530,11539,11529,11535,1029
2020/02/05,09:41:00,11536,11542,11533,11539,811
2020/02/05,09:42:00,11540,11548,11538,11542,1043
2020/02/05,09:43:00,11542,11545,11530,11538,605
2020/02/05,09:44:00,11537,11544,11535,11542,512
2020/02/05,09:45:00,11542,11546,11538,11546,440
2020/02/05,09:46:00,11546,11548,11533,11542,846
2020/02/05,09:47:00,11542,11556,11542,11553,1326
2020/02/05,09:48:00,11554,11567,11553,11566,1348
2020/02/05,09:49:00,11566,11568,11559,11563,777
2020/02/05,09:50:00,11563,11565,11556,11557,577
2020/02/05,09:51:00,11557,11561,11551,11556,639
2020/02/05,09:52:00,11556,11561,11552,11554,442
2020/02/05,09:53:00,11555,11569,11554,11569,785
2020/02/05,09:54:00,11568,11577,11566,11575,910
2020/02/05,09:55:00,11575,11581,11572,11576,1262
2020/02/05,09:56:00,11577,11586,11577,11585,1021
2020/02/05,09:57:00,11584,11585,11573,11576,702
2020/02/05,09:58:00,11575,11577,11568,11573,815
2020/02/05,09:59:00,11573,11579,11570,11579,492
2020/02/05,10:00:00,11579,11582,11573,11575,484
2020/02/05,10:01:00,11574,11576,11563,11567,861
2020/02/05,10:02:00,11567,11574,11566,11566,510
2020/02/05,10:03:00,11566,11573,11565,11571,462
2020/02/05,10:04:00,11571,11572,11565,11567,347
2020/02/05,10:05:00,11567,11571,11565,11566,278
2020/02/05,10:06:00,11565,11572,11564,11571,280
2020/02/05,10:07:00,11570,11579,11570,11577,683
2020/02/05,10:08:00,11576,11577,11569,11571,351
2020/02/05,10:09:00,11571,11573,11566,11568,257
2020/02/05,10:10:00,11568,11571,11566,11568,297
2020/02/05,10:11:00,11569,11571,11566,11567,282
2020/02/05,10:12:00,11566,11571,11564,11570,240
2020/02/05,10:13:00,11569,11571,11567,11567,141
2020/02/05,10:14:00,11566,11570,11565,11570,191
2020/02/05,10:15:00,11571,11575,11568,11570,359
2020/02/05,10:16:00,11570,11575,11569,11572,215
2020/02/05,10:17:00,11571,11577,11569,11575,254
2020/02/05,10:18:00,11576,11578,11571,11573,219
2020/02/05,10:19:00,11573,11575,11570,11575,186
2020/02/05,10:20:00,11576,11578,11575,11577,176
2020/02/05,10:21:00,11578,11588,11576,11586,629
2020/02/05,10:22:00,11588,11597,11586,11595,1050
2020/02/05,10:23:00,11596,11599,11593,11594,682
2020/02/05,10:24:00,11595,11597,11587,11588,485
2020/02/05,10:25:00,11589,11594,11588,11592,284
2020/02/05,10:26:00,11592,11594,11589,11592,419
2020/02/05,10:27:00,11591,11595,11590,11591,262
2020/02/05,10:28:00,11591,11598,11591,11598,435
2020/02/05,10:29:00,11598,11600,11593,11599,406
2020/02/05,10:30:00,11600,11602,11598,11601,571
2020/02/05,10:31:00,11602,11605,11598,11601,788
2020/02/05,10:32:00,11600,11618,11598,11617,2105
2020/02/05,10:33:00,11617,11620,11606,11607,1170
2020/02/05,10:34:00,11606,11611,11604,11604,674
2020/02/05,10:35:00,11604,11607,11600,11603,565
2020/02/05,10:36:00,11603,11606,11601,11602,319
2020/02/05,10:37:00,11601,11603,11591,11593,761
2020/02/05,10:38:00,11593,11598,11593,11596,282
2020/02/05,10:39:00,11597,11603,11596,11603,346
2020/02/05,10:40:00,11603,11605,11600,11601,312
2020/02/05,10:41:00,11601,11604,11600,11604,191
2020/02/05,10:42:00,11604,11608,11603,11606,370
2020/02/05,10:43:00,11606,11608,11596,11597,440
2020/02/05,10:44:00,11596,11604,11596,11604,187
2020/02/05,10:45:00,11605,11607,11603,11604,197
2020/02/05,10:46:00,11606,11606,11596,11597,406
2020/02/05,10:47:00,11597,11602,11597,11597,107
2020/02/05,10:48:00,11597,11597,11585,11586,749
2020/02/05,10:49:00,11586,11592,11585,11592,384
2020/02/05,10:50:00,11591,11595,11586,11588,423
2020/02/05,10:51:00,11588,11588,11581,11582,475
2020/02/05,10:52:00,11581,11583,11576,11577,606
2020/02/05,10:53:00,11578,11583,11577,11578,372
2020/02/05,10:54:00,11578,11582,11578,11581,233
2020/02/05,10:55:00,11581,11582,11571,11577,605
2020/02/05,10:56:00,11576,11577,11571,11574,286
2020/02/05,10:57:00,11575,11581,11575,11577,346
2020/02/05,10:58:00,11576,11576,11567,11567,505
2020/02/05,10:59:00,11566,11572,11562,11563,761
2020/02/05,11:00:00,11563,11570,11561,11566,499
2020/02/05,11:01:00,11566,11568,11559,11566,723
2020/02/05,11:02:00,11565,11574,11564,11574,546
2020/02/05,11:03:00,11574,11575,11569,11575,561
2020/02/05,11:04:00,11574,11580,11573,11576,471
2020/02/05,11:05:00,11576,11580,11574,11579,237
2020/02/05,11:06:00,11579,11580,11572,11576,372
2020/02/05,11:07:00,11577,11584,11574,11584,371
2020/02/05,11:08:00,11583,11585,11580,11583,477
2020/02/05,11:09:00,11584,11587,11583,11584,327
2020/02/05,11:10:00,11585,11586,11581,11583,292
2020/02/05,11:11:00,11582,11584,11578,11578,232
2020/02/05,11:12:00,11578,11582,11572,11574,355
2020/02/05,11:13:00,11574,11580,11573,11576,170
2020/02/05,11:14:00,11576,11580,11574,11575,211
2020/02/05,11:15:00,11575,11575,11568,11571,363
2020/02/05,11:16:00,11570,11575,11569,11570,207
2020/02/05,11:17:00,11570,11575,11570,11574,208
2020/02/05,11:18:00,11574,11582,11573,11581,265
2020/02/05,11:19:00,11580,11580,11577,11577,166
2020/02/05,11:20:00,11578,11581,11577,11581,149
2020/02/05,11:21:00,11581,11586,11580,11584,315
2020/02/05,11:22:00,11584,11585,11581,11583,142
2020/02/05,11:23:00,11584,11592,11583,11591,403
2020/02/05,11:24:00,11591,11593,11590,11591,214
2020/02/05,11:25:00,11591,11593,11590,11592,180
2020/02/05,11:26:00,11592,11593,11589,11592,160
2020/02/05,11:27:00,11592,11592,11586,11588,179
2020/02/05,11:28:00,11587,11588,11585,11585,114
2020/02/05,11:29:00,11585,11585,11580,11581,196
2020/02/05,11:30:00,11581,11586,11580,11585,156
2020/02/05,11:31:00,11586,11588,11585,11586,111
2020/02/05,11:32:00,11586,11588,11586,11586,23
2020/02/05,11:33:00,11586,11588,11585,11587,90
2020/02/05,11:34:00,11588,11588,11585,11586,117
2020/02/05,11:35:00,11586,11586,11585,11586,22
2020/02/05,11:36:00,11585,11587,11583,11584,121
2020/02/05,11:37:00,11583,11587,11583,11584,120
2020/02/05,11:38:00,11583,11585,11581,11584,115
2020/02/05,11:39:00,11584,11584,11582,11582,40
2020/02/05,11:40:00,11582,11585,11580,11585,239
2020/02/05,11:41:00,11584,11584,11581,11581,97
2020/02/05,11:42:00,11582,11586,11582,11586,124
2020/02/05,11:43:00,11586,11594,11586,11591,432
2020/02/05,11:44:00,11591,11593,11591,11593,91
2020/02/05,11:45:00,11593,11594,11589,11591,215
2020/02/05,11:46:00,11592,11598,11591,11597,371
2020/02/05,11:47:00,11597,11598,11595,11596,162
2020/02/05,11:48:00,11596,11597,11595,11597,79
2020/02/05,11:49:00,11597,11602,11597,11600,318
2020/02/05,11:50:00,11602,11602,11598,11600,271
2020/02/05,11:51:00,11601,11602,11598,11600,252
2020/02/05,11:52:00,11599,11601,11597,11600,232
2020/02/05,11:53:00,11600,11601,11593,11594,498
2020/02/05,11:54:00,11594,11595,11587,11591,773
2020/02/05,11:55:00,11591,11595,11590,11595,151
2020/02/05,11:56:00,11594,11596,11590,11590,175
2020/02/05,11:57:00,11590,11591,11589,11590,107
2020/02/05,11:58:00,11591,11592,11585,11585,193
2020/02/05,11:59:00,11585,11588,11583,11585,182
2020/02/05,12:00:00,11586,11587,11585,11587,80
2020/02/05,12:01:00,11586,11588,11583,11585,181
2020/02/05,12:02:00,11585,11587,11583,11586,159
2020/02/05,12:03:00,11587,11587,11584,11587,86
2020/02/05,12:04:00,11586,11588,11586,11586,64
2020/02/05,12:05:00,11587,11587,11584,11585,108
2020/02/05,12:06:00,11585,11588,11584,11585,118
2020/02/05,12:07:00,11586,11587,11585,11586,37
2020/02/05,12:08:00,11586,11587,11585,11587,68
2020/02/05,12:09:00,11586,11587,11581,11582,189
2020/02/05,12:10:00,11582,11585,11582,11582,94
2020/02/05,12:11:00,11582,11586,11582,11584,192
2020/02/05,12:12:00,11583,11584,11575,11575,486
2020/02/05,12:13:00,11575,11577,11568,11569,503
2020/02/05,12:14:00,11568,11571,11566,11568,372
2020/02/05,12:15:00,11569,11569,11561,11561,512
2020/02/05,12:16:00,11561,11569,11560,11568,461
2020/02/05,12:17:00,11568,11573,11567,11571,315
2020/02/05,12:18:00,11570,11572,11566,11569,177
2020/02/05,12:19:00,11569,11569,11566,11567,137
2020/02/05,12:20:00,11568,11569,11566,11566,124
2020/02/05,12:21:00,11567,11567,11560,11564,410
2020/02/05,12:22:00,11564,11564,11560,11562,137
2020/02/05,12:23:00,11561,11561,11554,11555,486
2020/02/05,12:24:00,11555,11560,11551,11559,581
2020/02/05,12:25:00,11559,11564,11558,11563,262
2020/02/05,12:26:00,11563,11563,11557,11559,232
2020/02/05,12:27:00,11559,11561,11558,11561,112
2020/02/05,12:28:00,11561,11561,11553,11553,242
2020/02/05,12:29:00,11554,11554,11548,11552,693
2020/02/05,12:30:00,11551,11552,11545,11548,456
2020/02/05,12:31:00,11548,11554,11547,11552,394
2020/02/05,12:32:00,11553,11557,11552,11557,346
2020/02/05,12:33:00,11557,11563,11556,11562,475
2020/02/05,12:34:00,11563,11566,11560,11561,303
2020/02/05,12:35:00,11561,11568,11561,11566,224
2020/02/05,12:36:00,11566,11567,11563,11564,133
2020/02/05,12:37:00,11565,11565,11560,11560,193
2020/02/05,12:38:00,11561,11565,11561,11562,117
2020/02/05,12:39:00,11562,11563,11557,11557,208
2020/02/05,12:40:00,11557,11558,11553,11553,225
2020/02/05,12:41:00,11554,11560,11553,11559,190
2020/02/05,12:42:00,11559,11560,11558,11558,79
2020/02/05,12:43:00,11558,11559,11556,11556,118
2020/02/05,12:44:00,11556,11558,11553,11556,159
2020/02/05,12:45:00,11556,11558,11556,11558,98
2020/02/05,12:46:00,11558,11559,11557,11558,169
2020/02/05,12:47:00,11559,11559,11555,11555,343
2020/02/05,12:48:00,11556,11557,11554,11555,122
2020/02/05,12:49:00,11555,11558,11554,11557,184
2020/02/05,12:50:00,11557,11557,11554,11555,152
2020/02/05,12:51:00,11556,11556,11554,11554,148
2020/02/05,12:52:00,11554,11554,11544,11550,819
2020/02/05,12:53:00,11550,11550,11544,11545,256
2020/02/05,12:54:00,11546,11549,11545,11548,270
2020/02/05,12:55:00,11548,11548,11539,11539,323
2020/02/05,12:56:00,11539,11548,11538,11544,349
2020/02/05,12:57:00,11544,11544,11540,11541,258
2020/02/05,12:58:00,11540,11542,11539,11541,177
2020/02/05,12:59:00,11540,11540,11535,11540,440
2020/02/05,13:00:00,11539,11548,11539,11546,647
2020/02/05,13:01:00,11546,11553,11545,11545,637
2020/02/05,13:02:00,11546,11546,11540,11543,383
2020/02/05,13:03:00,11543,11548,11541,11543,366
2020/02/05,13:04:00,11542,11546,11542,11545,206
2020/02/05,13:05:00,11545,11549,11544,11548,323
2020/02/05,13:06:00,11548,11550,11546,11550,468
2020/02/05,13:07:00,11548,11552,11548,11551,284
2020/02/05,13:08:00,11550,11551,11547,11549,269
2020/02/05,13:09:00,11550,11553,11549,11551,261
2020/02/05,13:10:00,11553,11555,11549,11554,449
2020/02/05,13:11:00,11554,11554,11549,11551,269
2020/02/05,13:12:00,11551,11561,11548,11561,802
2020/02/05,13:13:00,11561,11561,11556,11558,317
2020/02/05,13:14:00,11557,11559,11557,11557,87
2020/02/05,13:15:00,11557,11557,11552,11554,274
2020/02/05,13:16:00,11555,11556,11550,11552,212
2020/02/05,13:17:00,11552,11555,11549,11549,169
2020/02/05,13:18:00,11550,11554,11549,11553,154
2020/02/05,13:19:00,11554,11554,11549,11550,117
2020/02/05,13:20:00,11549,11550,11543,11544,268
2020/02/05,13:21:00,11545,11546,11543,11544,232
2020/02/05,13:22:00,11544,11544,11540,11540,326
2020/02/05,13:23:00,11541,11541,11535,11539,415
2020/02/05,13:24:00,11540,11544,11538,11544,267
2020/02/05,13:25:00,11544,11544,11539,11541,216
2020/02/05,13:26:00,11542,11557,11541,11556,891
2020/02/05,13:27:00,11555,11558,11553,11557,433
2020/02/05,13:28:00,11557,11558,11552,11553,383
2020/02/05,13:29:00,11553,11557,11553,11555,238
2020/02/05,13:30:00,11554,11555,11545,11545,639
2020/02/05,13:31:00,11545,11549,11542,11548,888
2020/02/05,13:32:00,11548,11548,11544,11544,257
2020/02/05,13:33:00,11544,11548,11544,11545,200
2020/02/05,13:34:00,11544,11546,11542,11545,281
2020/02/05,13:35:00,11546,11547,11543,11544,182
2020/02/05,13:36:00,11544,11546,11542,11546,413
2020/02/05,13:37:00,11545,11546,11540,11541,349
2020/02/05,13:38:00,11540,11543,11538,11538,278
2020/02/05,13:39:00,11540,11540,11535,11536,310
2020/02/05,13:40:00,11535,11537,11534,11534,360
2020/02/05,13:41:00,11534,11540,11533,11539,396
2020/02/05,13:42:00,11539,11542,11538,11540,249
2020/02/05,13:43:00,11541,11544,11540,11544,363
2020/02/05,13:44:00,11543,11545,11543,11544,285
2020/02/05,13:45:00,11545,11545,11541,11542,554
