Date,Time,Open,High,Low,Close,Volume
2020/02/13,08:46:00,11798,11801,11773,11789,3342
2020/02/13,08:47:00,11787,11787,11772,11784,1624
2020/02/13,08:48:00,11783,11785,11780,11784,556
2020/02/13,08:49:00,11784,11795,11781,11791,741
2020/02/13,08:50:00,11790,11796,11790,11795,407
2020/02/13,08:51:00,11795,11805,11790,11797,865
2020/02/13,08:52:00,11797,11798,11793,11795,382
2020/02/13,08:53:00,11794,11797,11792,11794,314
2020/02/13,08:54:00,11794,11794,11787,11789,474
2020/02/13,08:55:00,11790,11790,11787,11788,348
2020/02/13,08:56:00,11788,11788,11784,11788,392
2020/02/13,08:57:00,11788,11795,11787,11794,329
2020/02/13,08:58:00,11794,11795,11789,11789,198
2020/02/13,08:59:00,11789,11793,11784,11793,522
2020/02/13,09:00:00,11792,11796,11790,11796,658
2020/02/13,09:01:00,11795,11810,11790,11806,1757
2020/02/13,09:02:00,11806,11814,11802,11811,1470
2020/02/13,09:03:00,11812,11818,11811,11815,1293
2020/02/13,09:04:00,11814,11816,11808,11815,951
2020/02/13,09:05:00,11814,11826,11814,11824,1262
2020/02/13,09:06:00,11824,11828,11820,11825,871
2020/02/13,09:07:00,11825,11827,11817,11819,712
2020/02/13,09:08:00,11818,11827,11817,11824,498
2020/02/13,09:09:00,11824,11828,11822,11826,649
2020/02/13,09:10:00,11827,11835,11826,11834,1076
2020/02/13,09:11:00,11835,11837,11826,11834,931
2020/02/13,09:12:00,11834,11836,11828,11829,637
2020/02/13,09:13:00,11829,11832,11823,11831,938
2020/02/13,09:14:00,11831,11833,11825,11826,475
2020/02/13,09:15:00,11826,11830,11823,11826,481
2020/02/13,09:16:00,11824,11828,11814,11818,1494
2020/02/13,09:17:00,11818,11819,11811,11818,899
2020/02/13,09:18:00,11818,11827,11816,11825,700
2020/02/13,09:19:00,11824,11825,11817,11818,346
2020/02/13,09:20:00,11817,11817,11808,11813,1024
2020/02/13,09:21:00,11812,11814,11808,11813,539
2020/02/13,09:22:00,11813,11820,11812,11816,486
2020/02/13,09:23:00,11816,11820,11812,11812,413
2020/02/13,09:24:00,11813,11814,11806,11812,589
2020/02/13,09:25:00,11813,11819,11812,11818,460
2020/02/13,09:26:00,11819,11826,11819,11823,835
2020/02/13,09:27:00,11824,11829,11822,11826,616
2020/02/13,09:28:00,11826,11829,11825,11827,299
2020/02/13,09:29:00,11827,11827,11816,11818,525
2020/02/13,09:30:00,11818,11820,11811,11811,444
2020/02/13,09:31:00,11812,11815,11809,11809,545
2020/02/13,09:32:00,11809,11809,11800,11805,1351
2020/02/13,09:33:00,11805,11806,11789,11790,1284
2020/02/13,09:34:00,11791,11799,11781,11782,1307
2020/02/13,09:35:00,11781,11787,11777,11782,1811
2020/02/13,09:36:00,11783,11792,11783,11789,1081
2020/02/13,09:37:00,11788,11795,11783,11793,789
2020/02/13,09:38:00,11792,11793,11787,11791,410
2020/02/13,09:39:00,11790,11791,11784,11787,516
2020/02/13,09:40:00,11787,11792,11782,11789,644
2020/02/13,09:41:00,11788,11798,11788,11791,557
2020/02/13,09:42:00,11791,11794,11787,11790,450
2020/02/13,09:43:00,11790,11795,11787,11794,266
2020/02/13,09:44:00,11794,11804,11794,11804,1036
2020/02/13,09:45:00,11804,11810,11802,11810,771
2020/02/13,09:46:00,11809,11812,11806,11808,804
2020/02/13,09:47:00,11809,11819,11809,11816,900
2020/02/13,09:48:00,11816,11821,11815,11821,529
2020/02/13,09:49:00,11821,11821,11812,11816,457
2020/02/13,09:50:00,11816,11819,11814,11818,241
2020/02/13,09:51:00,11818,11821,11815,11815,306
2020/02/13,09:52:00,11816,11817,11808,11808,579
2020/02/13,09:53:00,11809,11820,11809,11820,337
2020/02/13,09:54:00,11820,11820,11813,11814,187
2020/02/13,09:55:00,11815,11821,11815,11818,289
2020/02/13,09:56:00,11817,11822,11816,11819,401
2020/02/13,09:57:00,11819,11819,11815,11819,175
2020/02/13,09:58:00,11817,11817,11810,11812,295
2020/02/13,09:59:00,11811,11811,11806,11807,494
2020/02/13,10:00:00,11807,11808,11801,11805,689
2020/02/13,10:01:00,11806,11812,11806,11807,412
2020/02/13,10:02:00,11807,11810,11796,11798,592
2020/02/13,10:03:00,11798,11800,11790,11791,742
2020/02/13,10:04:00,11791,11794,11786,11793,736
2020/02/13,10:05:00,11793,11798,11789,11794,426
2020/02/13,10:06:00,11794,11803,11794,11802,476
2020/02/13,10:07:00,11802,11804,11799,11803,247
2020/02/13,10:08:00,11803,11808,11802,11808,346
2020/02/13,10:09:00,11808,11809,11804,11807,278
2020/02/13,10:10:00,11808,11811,11807,11809,377
2020/02/13,10:11:00,11810,11813,11808,11812,202
2020/02/13,10:12:00,11812,11813,11808,11811,303
2020/02/13,10:13:00,11811,11812,11806,11806,151
2020/02/13,10:14:00,11806,11806,11804,11806,168
2020/02/13,10:15:00,11806,11809,11805,11805,118
2020/02/13,10:16:00,11804,11812,11801,11812,365
2020/02/13,10:17:00,11812,11815,11809,11811,448
2020/02/13,10:18:00,11812,11817,11811,11816,298
2020/02/13,10:19:00,11816,11817,11812,11815,208
2020/02/13,10:20:00,11815,11815,11808,11810,345
2020/02/13,10:21:00,11809,11813,11809,11812,126
2020/02/13,10:22:00,11812,11813,11811,11811,103
2020/02/13,10:23:00,11811,11813,11810,11811,100
2020/02/13,10:24:00,11811,11815,11806,11814,242
2020/02/13,10:25:00,11813,11815,11811,11811,174
2020/02/13,10:26:00,11811,11816,11811,11813,240
2020/02/13,10:27:00,11813,11814,11811,11813,103
2020/02/13,10:28:00,11812,11815,11812,11813,81
2020/02/13,10:29:00,11813,11817,11809,11809,299
2020/02/13,10:30:00,11810,11810,11806,11808,259
2020/02/13,10:31:00,11808,11809,11801,11803,392
2020/02/13,10:32:00,11803,11811,11801,11809,253
2020/02/13,10:33:00,11810,11815,11809,11813,276
2020/02/13,10:34:00,11812,11816,11812,11814,305
2020/02/13,10:35:00,11814,11815,11812,11814,98
2020/02/13,10:36:00,11814,11818,11813,11818,351
2020/02/13,10:37:00,11818,11819,11815,11816,318
2020/02/13,10:38:00,11817,11817,11812,11813,169
2020/02/13,10:39:00,11813,11817,11812,11815,140
2020/02/13,10:40:00,11816,11817,11813,11816,158
2020/02/13,10:41:00,11816,11817,11815,11815,113
2020/02/13,10:42:00,11815,11818,11815,11818,169
2020/02/13,10:43:00,11817,11819,11813,11815,274
2020/02/13,10:44:00,11815,11816,11811,11811,142
2020/02/13,10:45:00,11813,11815,11810,11814,163
2020/02/13,10:46:00,11815,11818,11813,11817,275
2020/02/13,10:47:00,11817,11818,11815,11816,249
2020/02/13,10:48:00,11816,11819,11815,11817,265
2020/02/13,10:49:00,11818,11820,11817,11818,311
2020/02/13,10:50:00,11818,11827,11818,11826,829
2020/02/13,10:51:00,11825,11827,11823,11823,504
2020/02/13,10:52:00,11824,11825,11821,11824,287
2020/02/13,10:53:00,11825,11825,11823,11824,106
2020/02/13,10:54:00,11824,11827,11821,11826,254
2020/02/13,10:55:00,11826,11826,11823,11824,136
2020/02/13,10:56:00,11825,11827,11823,11827,166
2020/02/13,10:57:00,11827,11828,11826,11827,243
2020/02/13,10:58:00,11827,11829,11826,11827,208
2020/02/13,10:59:00,11827,11829,11826,11827,176
2020/02/13,11:00:00,11828,11828,11823,11825,226
2020/02/13,11:01:00,11824,11826,11814,11817,689
2020/02/13,11:02:00,11817,11821,11816,11821,261
2020/02/13,11:03:00,11821,11825,11821,11825,173
2020/02/13,11:04:00,11824,11825,11822,11825,101
2020/02/13,11:05:00,11825,11825,11824,11824,91
2020/02/13,11:06:00,11824,11825,11822,11825,93
2020/02/13,11:07:00,11824,11824,11822,11824,70
2020/02/13,11:08:00,11823,11826,11822,11825,134
2020/02/13,11:09:00,11825,11826,11822,11824,80
2020/02/13,11:10:00,11824,11825,11821,11822,87
2020/02/13,11:11:00,11822,11822,11817,11817,132
2020/02/13,11:12:00,11817,11820,11816,11820,209
2020/02/13,11:13:00,11819,11820,11816,11817,123
2020/02/13,11:14:00,11816,11819,11816,11819,59
2020/02/13,11:15:00,11820,11822,11817,11822,174
2020/02/13,11:16:00,11821,11824,11821,11824,72
2020/02/13,11:17:00,11824,11827,11823,11826,217
2020/02/13,11:18:00,11826,11826,11824,11824,133
2020/02/13,11:19:00,11824,11825,11823,11823,124
2020/02/13,11:20:00,11823,11825,11823,11825,39
2020/02/13,11:21:00,11825,11825,11821,11822,135
2020/02/13,11:22:00,11821,11823,11821,11822,38
2020/02/13,11:23:00,11822,11822,11819,11820,122
2020/02/13,11:24:00,11820,11822,11819,11819,71
2020/02/13,11:25:00,11819,11820,11817,11817,109
2020/02/13,11:26:00,11818,11818,11814,11814,303
2020/02/13,11:27:00,11814,11814,11809,11810,446
2020/02/13,11:28:00,11809,11813,11809,11811,163
2020/02/13,11:29:00,11811,11814,11810,11811,248
2020/02/13,11:30:00,11811,11811,11806,11806,365
2020/02/13,11:31:00,11806,11810,11806,11810,211
2020/02/13,11:32:00,11809,11810,11807,11808,191
2020/02/13,11:33:00,11808,11809,11805,11807,172
2020/02/13,11:34:00,11807,11810,11806,11807,198
2020/02/13,11:35:00,11808,11810,11807,11810,112
2020/02/13,11:36:00,11810,11810,11807,11809,135
2020/02/13,11:37:00,11808,11810,11806,11806,117
2020/02/13,11:38:00,11806,11807,11805,11806,111
2020/02/13,11:39:00,11806,11810,11806,11807,85
2020/02/13,11:40:00,11807,11810,11807,11809,93
2020/02/13,11:41:00,11809,11810,11805,11805,155
2020/02/13,11:42:00,11805,11808,11805,11808,78
2020/02/13,11:43:00,11809,11810,11806,11809,101
2020/02/13,11:44:00,11809,11809,11807,11807,34
2020/02/13,11:45:00,11807,11808,11805,11805,99
2020/02/13,11:46:00,11805,11809,11805,11805,255
2020/02/13,11:47:00,11806,11806,11802,11804,277
2020/02/13,11:48:00,11804,11805,11800,11801,407
2020/02/13,11:49:00,11801,11802,11798,11799,248
2020/02/13,11:50:00,11799,11800,11798,11800,113
2020/02/13,11:51:00,11800,11801,11798,11801,180
2020/02/13,11:52:00,11800,11805,11800,11804,113
2020/02/13,11:53:00,11804,11804,11801,11803,115
2020/02/13,11:54:00,11804,11807,11803,11807,117
2020/02/13,11:55:00,11806,11808,11803,11803,169
2020/02/13,11:56:00,11803,11803,11795,11801,461
2020/02/13,11:57:00,11801,11804,11800,11803,133
2020/02/13,11:58:00,11803,11804,11802,11804,114
2020/02/13,11:59:00,11804,11805,11801,11802,159
2020/02/13,12:00:00,11802,11802,11798,11800,123
2020/02/13,12:01:00,11800,11800,11796,11799,160
2020/02/13,12:02:00,11799,11800,11797,11800,96
2020/02/13,12:03:00,11801,11802,11800,11802,84
2020/02/13,12:04:00,11803,11803,11801,11801,61
2020/02/13,12:05:00,11802,11803,11801,11802,56
2020/02/13,12:06:00,11803,11805,11802,11805,130
2020/02/13,12:07:00,11805,11805,11801,11801,123
2020/02/13,12:08:00,11801,11802,11800,11801,113
2020/02/13,12:09:00,11801,11802,11800,11802,66
2020/02/13,12:10:00,11801,11804,11801,11804,34
2020/02/13,12:11:00,11804,11804,11800,11803,84
2020/02/13,12:12:00,11803,11804,11801,11803,35
2020/02/13,12:13:00,11803,11804,11802,11803,91
2020/02/13,12:14:00,11803,11803,11801,11802,59
2020/02/13,12:15:00,11803,11803,11801,11801,63
2020/02/13,12:16:00,11802,11805,11802,11803,75
2020/02/13,12:17:00,11804,11805,11803,11804,46
2020/02/13,12:18:00,11804,11804,11800,11801,78
2020/02/13,12:19:00,11800,11802,11800,11800,48
2020/02/13,12:20:00,11800,11800,11792,11794,454
2020/02/13,12:21:00,11793,11795,11790,11790,293
2020/02/13,12:22:00,11790,11796,11790,11794,289
2020/02/13,12:23:00,11794,11794,11790,11791,214
2020/02/13,12:24:00,11791,11793,11791,11791,106
2020/02/13,12:25:00,11791,11792,11790,11790,103
2020/02/13,12:26:00,11790,11790,11784,11785,854
2020/02/13,12:27:00,11785,11787,11782,11786,365
2020/02/13,12:28:00,11785,11786,11782,11782,236
2020/02/13,12:29:00,11782,11782,11775,11777,942
2020/02/13,12:30:00,11778,11782,11776,11777,435
2020/02/13,12:31:00,11776,11781,11774,11780,522
2020/02/13,12:32:00,11780,11781,11779,11780,236
2020/02/13,12:33:00,11780,11783,11779,11783,277
