Date,Time,Open,High,Low,Close,Volume
2020/11/12,08:46:00,13266,13279,13262,13278,1283
2020/11/12,08:47:00,13278,13279,13272,13275,425
2020/11/12,08:48:00,13276,13288,13276,13285,438
2020/11/12,08:49:00,13286,13290,13284,13288,317
2020/11/12,08:50:00,13289,13291,13287,13287,184
2020/11/12,08:51:00,13288,13290,13283,13290,196
2020/11/12,08:52:00,13290,13290,13285,13287,130
2020/11/12,08:53:00,13286,13288,13283,13286,207
2020/11/12,08:54:00,13287,13288,13283,13285,155
2020/11/12,08:55:00,13285,13285,13283,13284,89
2020/11/12,08:56:00,13284,13284,13280,13281,217
2020/11/12,08:57:00,13281,13285,13274,13283,362
2020/11/12,08:58:00,13282,13284,13279,13284,165
2020/11/12,08:59:00,13284,13292,13283,13291,414
2020/11/12,09:00:00,13291,13298,13289,13297,449
2020/11/12,09:01:00,13296,13299,13282,13297,1332
2020/11/12,09:02:00,13296,13303,13268,13268,1604
2020/11/12,09:03:00,13269,13272,13263,13270,1110
2020/11/12,09:04:00,13270,13270,13251,13257,1310
2020/11/12,09:05:00,13257,13258,13249,13253,781
2020/11/12,09:06:00,13253,13268,13250,13263,737
2020/11/12,09:07:00,13263,13269,13260,13263,439
2020/11/12,09:08:00,13262,13268,13255,13265,535
2020/11/12,09:09:00,13266,13274,13265,13272,425
2020/11/12,09:10:00,13272,13273,13266,13272,277
2020/11/12,09:11:00,13272,13276,13267,13276,358
2020/11/12,09:12:00,13275,13279,13273,13276,378
2020/11/12,09:13:00,13275,13281,13274,13277,334
2020/11/12,09:14:00,13276,13279,13274,13279,197
2020/11/12,09:15:00,13279,13282,13271,13278,403
2020/11/12,09:16:00,13278,13288,13273,13286,693
2020/11/12,09:17:00,13286,13292,13284,13287,452
2020/11/12,09:18:00,13287,13292,13286,13288,389
2020/11/12,09:19:00,13288,13291,13278,13281,480
2020/11/12,09:20:00,13282,13284,13274,13281,444
2020/11/12,09:21:00,13281,13284,13275,13282,276
2020/11/12,09:22:00,13283,13293,13281,13288,600
2020/11/12,09:23:00,13288,13291,13285,13286,219
2020/11/12,09:24:00,13286,13299,13285,13297,503
2020/11/12,09:25:00,13298,13305,13290,13301,1033
2020/11/12,09:26:00,13300,13300,13282,13287,743
2020/11/12,09:27:00,13286,13291,13286,13290,152
2020/11/12,09:28:00,13289,13289,13275,13276,658
2020/11/12,09:29:00,13277,13282,13266,13268,827
2020/11/12,09:30:00,13268,13275,13264,13273,459
2020/11/12,09:31:00,13273,13277,13267,13268,353
2020/11/12,09:32:00,13268,13275,13267,13274,203
2020/11/12,09:33:00,13273,13274,13264,13264,301
2020/11/12,09:34:00,13264,13268,13256,13266,791
2020/11/12,09:35:00,13265,13265,13254,13254,448
2020/11/12,09:36:00,13254,13266,13254,13260,437
2020/11/12,09:37:00,13260,13265,13258,13262,271
2020/11/12,09:38:00,13262,13262,13250,13257,649
2020/11/12,09:39:00,13257,13264,13252,13254,328
2020/11/12,09:40:00,13253,13255,13242,13243,1258
2020/11/12,09:41:00,13243,13260,13243,13258,624
2020/11/12,09:42:00,13257,13262,13254,13257,424
2020/11/12,09:43:00,13256,13256,13250,13253,352
2020/11/12,09:44:00,13253,13259,13250,13258,312
2020/11/12,09:45:00,13257,13261,13248,13260,514
2020/11/12,09:46:00,13260,13264,13256,13262,534
2020/11/12,09:47:00,13262,13264,13258,13261,328
2020/11/12,09:48:00,13261,13270,13260,13269,533
2020/11/12,09:49:00,13270,13272,13266,13271,382
2020/11/12,09:50:00,13271,13271,13266,13269,177
2020/11/12,09:51:00,13269,13275,13269,13271,336
2020/11/12,09:52:00,13270,13272,13260,13264,271
2020/11/12,09:53:00,13262,13267,13260,13260,174
2020/11/12,09:54:00,13260,13262,13254,13262,465
2020/11/12,09:55:00,13261,13267,13259,13259,279
2020/11/12,09:56:00,13260,13263,13252,13256,416
2020/11/12,09:57:00,13257,13258,13247,13252,466
2020/11/12,09:58:00,13252,13259,13250,13255,236
2020/11/12,09:59:00,13256,13258,13254,13257,161
2020/11/12,10:00:00,13256,13264,13255,13255,232
2020/11/12,10:01:00,13256,13262,13254,13261,189
2020/11/12,10:02:00,13261,13265,13261,13262,233
2020/11/12,10:03:00,13262,13273,13260,13272,426
2020/11/12,10:04:00,13273,13273,13262,13267,224
2020/11/12,10:05:00,13266,13269,13263,13269,126
2020/11/12,10:06:00,13268,13271,13266,13269,203
2020/11/12,10:07:00,13269,13270,13265,13266,119
2020/11/12,10:08:00,13266,13266,13257,13257,319
2020/11/12,10:09:00,13257,13259,13247,13247,643
2020/11/12,10:10:00,13247,13250,13225,13228,2117
2020/11/12,10:11:00,13230,13239,13226,13234,882
2020/11/12,10:12:00,13234,13243,13233,13239,422
2020/11/12,10:13:00,13239,13241,13232,13232,377
