Date,Time,Open,High,Low,Close,Volume
2019/04/24,08:50:00,11050,11057,11039,11041,4021
2019/04/24,08:55:00,11041,11054,11040,11047,2129
2019/04/24,09:00:00,11047,11053,11045,11052,1336
2019/04/24,09:05:00,11052,11055,11035,11039,4087
2019/04/24,09:10:00,11039,11042,11028,11030,3082
2019/04/24,09:15:00,11031,11040,11028,11039,3452
2019/04/24,09:20:00,11038,11047,11036,11036,2529
2019/04/24,09:25:00,11035,11043,11032,11042,1699
2019/04/24,09:30:00,11042,11046,11040,11043,1452
2019/04/24,09:35:00,11043,11047,11038,11040,1517
2019/04/24,09:40:00,11040,11041,11029,11033,3095
2019/04/24,09:45:00,11032,11033,11025,11030,2521
2019/04/24,09:50:00,11030,11031,11022,11025,2618
2019/04/24,09:55:00,11025,11028,11022,11026,1322
2019/04/24,10:00:00,11026,11035,11024,11027,2423
2019/04/24,10:05:00,11027,11029,11010,11016,4881
2019/04/24,10:10:00,11016,11017,11008,11013,2657
2019/04/24,10:15:00,11013,11023,11011,11023,1701
2019/04/24,10:20:00,11022,11024,11006,11007,3024
2019/04/24,10:25:00,11007,11013,11006,11008,1551
2019/04/24,10:30:00,11008,11013,11007,11009,1097
2019/04/24,10:35:00,11008,11016,11004,11011,2025
2019/04/24,10:40:00,11010,11018,11005,11018,1421
2019/04/24,10:45:00,11018,11019,11001,11007,2209
2019/04/24,10:50:00,11006,11008,11001,11002,1384
2019/04/24,10:55:00,11002,11009,10997,11009,1914
2019/04/24,11:00:00,11009,11013,11005,11011,990
2019/04/24,11:05:00,11011,11015,11005,11008,1347
2019/04/24,11:10:00,11009,11012,11004,11005,1141
2019/04/24,11:15:00,11005,11007,11000,11002,1563
2019/04/24,11:20:00,11001,11004,11000,11003,614
2019/04/24,11:25:00,11002,11005,10998,11000,821
2019/04/24,11:30:00,11000,11003,10994,11002,2099
2019/04/24,11:35:00,11002,11003,10996,11002,796
2019/04/24,11:40:00,11001,11007,11000,11003,928
2019/04/24,11:45:00,11003,11005,11003,11005,434
2019/04/24,11:50:00,11005,11005,10999,11001,677
2019/04/24,11:55:00,11001,11004,10991,10991,1591
2019/04/24,12:00:00,10991,10994,10988,10991,1434
2019/04/24,12:05:00,10990,10993,10981,10985,2686
2019/04/24,12:10:00,10986,10990,10983,10989,1435
2019/04/24,12:15:00,10989,10992,10988,10989,523
2019/04/24,12:20:00,10988,10993,10988,10989,666
2019/04/24,12:25:00,10989,10990,10986,10989,473
2019/04/24,12:30:00,10989,10990,10981,10982,1125
2019/04/24,12:35:00,10982,10989,10982,10984,828
2019/04/24,12:40:00,10983,10984,10975,10980,2016
2019/04/24,12:45:00,10979,10983,10970,10976,1936
2019/04/24,12:50:00,10976,10980,10974,10976,1191
2019/04/24,12:55:00,10975,10977,10973,10974,700
2019/04/24,13:00:00,10975,10980,10974,10979,948
2019/04/24,13:05:00,10979,10982,10971,10976,1617
2019/04/24,13:10:00,10976,10983,10972,10982,1379
2019/04/24,13:15:00,10982,10983,10977,10980,716
2019/04/24,13:20:00,10981,10993,10979,10991,2301
2019/04/24,13:25:00,10992,10996,10990,10996,1792
2019/04/24,13:30:00,10996,11006,10996,11005,2736
2019/04/24,13:35:00,11006,11012,11004,11010,2790
2019/04/24,13:40:00,11009,11014,11008,11013,2125
2019/04/24,13:45:00,11012,11015,11008,11009,2497
