Date,Time,Open,High,Low,Close,Volume
2019/01/14,08:50:00,9738,9744,9726,9732,4518
2019/01/14,08:55:00,9733,9734,9726,9731,1461
2019/01/14,09:00:00,9731,9740,9727,9730,1376
2019/01/14,09:05:00,9731,9735,9721,9730,3601
2019/01/14,09:10:00,9730,9746,9730,9744,3424
2019/01/14,09:15:00,9743,9756,9743,9750,3346
2019/01/14,09:20:00,9751,9751,9738,9740,2409
2019/01/14,09:25:00,9740,9742,9730,9733,2554
2019/01/14,09:30:00,9734,9742,9727,9728,2493
2019/01/14,09:35:00,9729,9738,9726,9734,2559
2019/01/14,09:40:00,9734,9738,9715,9729,4926
2019/01/14,09:45:00,9730,9736,9716,9736,3809
2019/01/14,09:50:00,9734,9736,9724,9726,2624
2019/01/14,09:55:00,9727,9729,9712,9717,2862
2019/01/14,10:00:00,9718,9718,9708,9715,3305
2019/01/14,10:05:00,9714,9716,9697,9698,3885
2019/01/14,10:10:00,9697,9699,9683,9693,5648
2019/01/14,10:15:00,9691,9703,9690,9696,3254
2019/01/14,10:20:00,9697,9700,9693,9699,1721
2019/01/14,10:25:00,9699,9702,9688,9694,1826
2019/01/14,10:30:00,9694,9699,9688,9697,1490
2019/01/14,10:35:00,9697,9703,9680,9681,2939
2019/01/14,10:40:00,9681,9690,9675,9678,2997
2019/01/14,10:45:00,9677,9682,9674,9677,1581
2019/01/14,10:50:00,9678,9684,9667,9681,2558
2019/01/14,10:55:00,9681,9684,9674,9679,1285
2019/01/14,11:00:00,9679,9688,9677,9682,1517
2019/01/14,11:05:00,9682,9683,9664,9665,3009
2019/01/14,11:10:00,9665,9668,9661,9663,2231
2019/01/14,11:15:00,9664,9671,9661,9667,1656
2019/01/14,11:20:00,9666,9668,9661,9665,1180
2019/01/14,11:25:00,9665,9669,9660,9667,1034
2019/01/14,11:30:00,9667,9671,9665,9665,1308
2019/01/14,11:35:00,9665,9672,9661,9671,1304
2019/01/14,11:40:00,9671,9677,9670,9675,1308
2019/01/14,11:45:00,9675,9677,9670,9672,850
2019/01/14,11:50:00,9672,9676,9667,9669,1038
2019/01/14,11:55:00,9669,9673,9667,9671,427
2019/01/14,12:00:00,9670,9675,9669,9669,547
2019/01/14,12:05:00,9670,9673,9667,9670,394
2019/01/14,12:10:00,9670,9672,9669,9670,483
2019/01/14,12:15:00,9669,9674,9669,9670,404
2019/01/14,12:20:00,9670,9673,9669,9670,449
2019/01/14,12:25:00,9670,9678,9670,9676,1178
2019/01/14,12:30:00,9676,9679,9674,9674,624
2019/01/14,12:35:00,9674,9676,9672,9672,379
2019/01/14,12:40:00,9672,9673,9669,9670,503
2019/01/14,12:45:00,9669,9671,9669,9671,219
2019/01/14,12:50:00,9671,9680,9671,9676,839
2019/01/14,12:55:00,9675,9678,9673,9674,424
2019/01/14,13:00:00,9675,9679,9674,9678,669
2019/01/14,13:05:00,9679,9685,9675,9675,1457
2019/01/14,13:10:00,9675,9681,9675,9680,738
2019/01/14,13:15:00,9681,9684,9677,9678,995
2019/01/14,13:20:00,9678,9680,9674,9679,616
2019/01/14,13:25:00,9679,9690,9679,9687,2053
2019/01/14,13:30:00,9688,9691,9683,9686,1437
2019/01/14,13:35:00,9685,9693,9682,9691,2346
2019/01/14,13:40:00,9691,9694,9687,9691,1493
2019/01/14,13:45:00,9691,9692,9687,9691,2212
