Date,Time,Open,High,Low,Close,Volume
2019/01/30,08:50:00,9925,9929,9915,9918,2933
2019/01/30,08:55:00,9918,9921,9916,9917,906
2019/01/30,09:00:00,9916,9920,9912,9912,1013
2019/01/30,09:05:00,9913,9922,9910,9920,2365
2019/01/30,09:10:00,9920,9922,9913,9917,1543
2019/01/30,09:15:00,9917,9920,9909,9919,1708
2019/01/30,09:20:00,9918,9920,9914,9916,1103
2019/01/30,09:25:00,9916,9916,9907,9907,1594
2019/01/30,09:30:00,9908,9909,9896,9899,2967
2019/01/30,09:35:00,9900,9907,9897,9900,2340
2019/01/30,09:40:00,9899,9907,9899,9902,1584
2019/01/30,09:45:00,9902,9908,9900,9901,1315
2019/01/30,09:50:00,9901,9912,9899,9908,2412
2019/01/30,09:55:00,9908,9917,9908,9913,2075
2019/01/30,10:00:00,9914,9915,9906,9909,1411
2019/01/30,10:05:00,9909,9913,9904,9912,1258
2019/01/30,10:10:00,9912,9916,9908,9912,1554
2019/01/30,10:15:00,9913,9917,9910,9917,1222
2019/01/30,10:20:00,9916,9919,9914,9917,1071
2019/01/30,10:25:00,9917,9920,9913,9914,935
2019/01/30,10:30:00,9915,9922,9913,9920,1144
2019/01/30,10:35:00,9920,9921,9914,9914,1221
2019/01/30,10:40:00,9914,9915,9908,9909,1794
2019/01/30,10:45:00,9909,9913,9908,9911,495
2019/01/30,10:50:00,9912,9916,9910,9912,661
2019/01/30,10:55:00,9912,9917,9912,9915,569
2019/01/30,11:00:00,9915,9918,9914,9917,633
2019/01/30,11:05:00,9918,9924,9917,9924,1381
2019/01/30,11:10:00,9924,9948,9923,9943,7220
2019/01/30,11:15:00,9944,9946,9942,9944,1893
2019/01/30,11:20:00,9944,9948,9942,9948,1641
2019/01/30,11:25:00,9948,9956,9947,9952,3063
2019/01/30,11:30:00,9953,9955,9950,9952,1624
2019/01/30,11:35:00,9952,9954,9947,9949,1489
2019/01/30,11:40:00,9949,9951,9946,9946,666
2019/01/30,11:45:00,9946,9950,9945,9950,705
2019/01/30,11:50:00,9949,9950,9946,9948,598
2019/01/30,11:55:00,9948,9949,9946,9949,535
2019/01/30,12:00:00,9949,9951,9947,9948,425
2019/01/30,12:05:00,9948,9950,9943,9944,857
2019/01/30,12:10:00,9943,9945,9938,9940,1557
2019/01/30,12:15:00,9940,9941,9937,9937,674
2019/01/30,12:20:00,9938,9940,9936,9939,840
2019/01/30,12:25:00,9938,9938,9927,9931,2069
2019/01/30,12:30:00,9931,9933,9929,9929,832
2019/01/30,12:35:00,9928,9930,9923,9924,1008
2019/01/30,12:40:00,9924,9929,9923,9928,695
2019/01/30,12:45:00,9928,9930,9924,9929,740
2019/01/30,12:50:00,9929,9930,9924,9924,672
2019/01/30,12:55:00,9924,9927,9923,9926,651
2019/01/30,13:00:00,9927,9928,9924,9924,502
2019/01/30,13:05:00,9925,9930,9925,9929,639
2019/01/30,13:10:00,9929,9930,9925,9926,631
2019/01/30,13:15:00,9926,9927,9921,9921,793
2019/01/30,13:20:00,9921,9924,9920,9921,944
2019/01/30,13:25:00,9922,9925,9920,9923,896
2019/01/30,13:30:00,9923,9928,9922,9922,1660
2019/01/30,13:35:00,9923,9925,9912,9916,2353
2019/01/30,13:40:00,9916,9923,9916,9920,1555
2019/01/30,13:45:00,9920,9927,9920,9926,2318
