Date,Time,Open,High,Low,Close,Volume
2019/01/04,08:50:00,9367,9393,9355,9392,6354
2019/01/04,08:55:00,9392,9394,9376,9379,2384
2019/01/04,09:00:00,9380,9386,9371,9374,2363
2019/01/04,09:05:00,9374,9381,9343,9348,8546
2019/01/04,09:10:00,9348,9366,9341,9356,5524
2019/01/04,09:15:00,9356,9368,9353,9364,3356
2019/01/04,09:20:00,9363,9368,9335,9357,6699
2019/01/04,09:25:00,9358,9363,9340,9340,3139
2019/01/04,09:30:00,9341,9342,9308,9308,6936
2019/01/04,09:35:00,9308,9329,9305,9316,5700
2019/01/04,09:40:00,9315,9358,9312,9343,6905
2019/01/04,09:45:00,9343,9364,9343,9353,4225
2019/01/04,09:50:00,9354,9373,9350,9371,5008
2019/01/04,09:55:00,9370,9398,9368,9386,8426
2019/01/04,10:00:00,9387,9389,9374,9374,3078
2019/01/04,10:05:00,9376,9377,9366,9368,2686
2019/01/04,10:10:00,9368,9370,9351,9354,3217
2019/01/04,10:15:00,9355,9356,9341,9342,2976
2019/01/04,10:20:00,9341,9346,9331,9340,4274
2019/01/04,10:25:00,9339,9355,9337,9354,2350
2019/01/04,10:30:00,9354,9366,9352,9360,2794
2019/01/04,10:35:00,9359,9364,9348,9355,2183
2019/01/04,10:40:00,9356,9369,9351,9365,2057
2019/01/04,10:45:00,9365,9380,9363,9380,2880
2019/01/04,10:50:00,9380,9384,9367,9371,2435
2019/01/04,10:55:00,9370,9376,9367,9371,1629
2019/01/04,11:00:00,9372,9389,9371,9388,2333
2019/01/04,11:05:00,9389,9393,9377,9391,2618
2019/01/04,11:10:00,9392,9407,9387,9404,4405
2019/01/04,11:15:00,9403,9404,9391,9397,1902
2019/01/04,11:20:00,9397,9399,9388,9392,1617
2019/01/04,11:25:00,9392,9400,9389,9395,1654
2019/01/04,11:30:00,9394,9410,9394,9407,2678
2019/01/04,11:35:00,9407,9408,9396,9403,1580
2019/01/04,11:40:00,9404,9405,9388,9388,1570
2019/01/04,11:45:00,9389,9390,9382,9388,1784
2019/01/04,11:50:00,9387,9389,9381,9383,1470
2019/01/04,11:55:00,9383,9387,9381,9382,1009
2019/01/04,12:00:00,9382,9394,9381,9391,1434
2019/01/04,12:05:00,9391,9393,9383,9385,809
2019/01/04,12:10:00,9384,9390,9382,9389,958
2019/01/04,12:15:00,9388,9389,9381,9387,871
2019/01/04,12:20:00,9386,9389,9383,9385,614
2019/01/04,12:25:00,9385,9387,9377,9378,1658
2019/01/04,12:30:00,9378,9384,9376,9381,982
2019/01/04,12:35:00,9380,9380,9369,9373,1788
2019/01/04,12:40:00,9373,9374,9370,9371,576
2019/01/04,12:45:00,9372,9372,9356,9358,2851
2019/01/04,12:50:00,9359,9365,9356,9358,1098
2019/01/04,12:55:00,9358,9379,9356,9376,2062
2019/01/04,13:00:00,9377,9382,9374,9375,1391
2019/01/04,13:05:00,9375,9376,9365,9372,1509
2019/01/04,13:10:00,9372,9378,9365,9368,1252
2019/01/04,13:15:00,9368,9368,9361,9363,1183
2019/01/04,13:20:00,9362,9367,9361,9366,556
2019/01/04,13:25:00,9366,9369,9359,9368,1873
2019/01/04,13:30:00,9368,9378,9364,9367,2527
2019/01/04,13:35:00,9366,9383,9366,9380,2822
2019/01/04,13:40:00,9381,9383,9376,9381,1847
2019/01/04,13:45:00,9380,9383,9362,9367,5199
