Date,Time,Open,High,Low,Close,Volume
2019/03/26,08:50:00,10482,10491,10480,10491,3864
2019/03/26,08:55:00,10490,10499,10490,10493,2469
2019/03/26,09:00:00,10492,10501,10492,10499,2264
2019/03/26,09:05:00,10500,10514,10497,10511,5038
2019/03/26,09:10:00,10510,10525,10510,10523,4975
2019/03/26,09:15:00,10524,10533,10518,10532,4608
2019/03/26,09:20:00,10532,10536,10524,10526,3802
2019/03/26,09:25:00,10526,10530,10520,10523,1858
2019/03/26,09:30:00,10524,10534,10524,10526,2631
2019/03/26,09:35:00,10527,10535,10522,10534,3061
2019/03/26,09:40:00,10534,10538,10526,10528,3229
2019/03/26,09:45:00,10529,10529,10515,10515,2829
2019/03/26,09:50:00,10515,10522,10515,10520,1329
2019/03/26,09:55:00,10520,10521,10511,10512,2501
2019/03/26,10:00:00,10511,10518,10509,10514,1754
2019/03/26,10:05:00,10514,10523,10514,10522,1395
2019/03/26,10:10:00,10522,10523,10518,10522,856
2019/03/26,10:15:00,10523,10530,10522,10528,1736
2019/03/26,10:20:00,10528,10532,10527,10529,1531
2019/03/26,10:25:00,10529,10535,10524,10526,1482
2019/03/26,10:30:00,10525,10527,10522,10524,781
2019/03/26,10:35:00,10524,10527,10519,10526,1114
2019/03/26,10:40:00,10526,10529,10523,10529,739
2019/03/26,10:45:00,10528,10528,10523,10524,488
2019/03/26,10:50:00,10524,10526,10520,10522,623
2019/03/26,10:55:00,10521,10528,10521,10528,688
2019/03/26,11:00:00,10527,10529,10524,10525,529
2019/03/26,11:05:00,10525,10526,10517,10520,1065
2019/03/26,11:10:00,10520,10520,10516,10519,822
2019/03/26,11:15:00,10519,10519,10514,10517,1093
2019/03/26,11:20:00,10517,10521,10511,10512,1356
2019/03/26,11:25:00,10512,10512,10502,10508,3445
2019/03/26,11:30:00,10508,10509,10505,10508,913
2019/03/26,11:35:00,10508,10514,10507,10511,1020
2019/03/26,11:40:00,10511,10514,10510,10512,453
2019/03/26,11:45:00,10512,10512,10506,10507,649
2019/03/26,11:50:00,10507,10513,10507,10511,746
2019/03/26,11:55:00,10512,10514,10510,10512,334
2019/03/26,12:00:00,10513,10516,10512,10516,672
2019/03/26,12:05:00,10516,10517,10514,10514,456
2019/03/26,12:10:00,10514,10516,10514,10515,175
2019/03/26,12:15:00,10515,10516,10513,10513,207
2019/03/26,12:20:00,10513,10515,10513,10513,188
2019/03/26,12:25:00,10512,10513,10509,10510,644
2019/03/26,12:30:00,10510,10516,10510,10516,423
2019/03/26,12:35:00,10517,10518,10515,10518,470
2019/03/26,12:40:00,10517,10524,10517,10522,1261
2019/03/26,12:45:00,10521,10524,10521,10523,335
2019/03/26,12:50:00,10523,10524,10517,10519,768
2019/03/26,12:55:00,10518,10523,10518,10523,328
2019/03/26,13:00:00,10522,10524,10522,10523,334
2019/03/26,13:05:00,10524,10528,10521,10521,1242
2019/03/26,13:10:00,10522,10525,10519,10521,737
2019/03/26,13:15:00,10521,10522,10518,10519,703
2019/03/26,13:20:00,10520,10523,10517,10523,745
2019/03/26,13:25:00,10523,10523,10518,10520,763
2019/03/26,13:30:00,10519,10524,10518,10523,1256
2019/03/26,13:35:00,10523,10528,10521,10527,1676
2019/03/26,13:40:00,10527,10528,10522,10522,1389
2019/03/26,13:45:00,10523,10525,10521,10522,2344
